======================================
Ranking by: stats.avg_starting_shanten
Generated at: 2026-01-09 02:19:38
Total players: 2080
======================================

Rank  	Value       	Player Name              	Rounds
395   	3.7395833333333335	無番和自摸          	96
396   	3.738970588235294	牌手                   	272
397   	3.7375      	桃子                   	160
398   	3.7375      	杨桃巧克力酱       	80
399   	3.7375      	无有之间             	80
400   	3.7375      	GlassRod                 	80
401   	3.736607142857143	黄鸡                   	224
402   	3.736607142857143	笨笨                   	224
403   	3.736607142857143	TTz                      	224
404   	3.736111111111111	逃课的安             	576
405   	3.735294117647059	闻雀                   	272
406   	3.735294117647059	圣文神武             	986
407   	3.7351891506067094	Krtecek                  	1401
408   	3.7351778656126484	勘察加                	253
409   	3.734732824427481	平和                   	524
410   	3.734375    	萌新小白             	64
411   	3.734375    	晚晴                   	64
412   	3.734375    	无言清澈之风       	64
413   	3.734375    	成歩堂龍1            	64
414   	3.734375    	婉兮                   	64
415   	3.734375    	cccccc                   	576
416   	3.734375    	Xiaopp                   	64
417   	3.734375    	Rain                     	64
418   	3.734375    	Kevin                    	64
419   	3.734375    	Cast27                   	320
420   	3.734042553191489	Felix                    	376
421   	3.733695652173913	金瓜皮子             	368
422   	3.7335526315789473	足立レイ             	304
423   	3.7333965844402277	我是战神             	2108
424   	3.7333333333333334	fyiak                    	240
425   	3.7330246913580245	大货车斯马托       	648
426   	3.7329545454545454	artemis                  	176
427   	3.7326612903225804	元原园神             	2480
428   	3.732142857142857	馆长长长长长       	112
429   	3.732142857142857	次方                   	112
430   	3.732142857142857	天唉唉                	112
431   	3.732142857142857	博博                   	672
432   	3.7314410480349345	伽罗妹妹             	916
433   	3.7312883435582824	陈光耀cgy             	815
434   	3.73125     	落青                   	160
435   	3.7309322033898304	vicky                    	944
436   	3.730769230769231	洋山芋炒咸鱼       	208
437   	3.7304878048780488	月出星河             	820
438   	3.730337078651685	麻将预防痴呆       	356
439   	3.729651162790698	下一张牌自摸       	344
440   	3.7291666666666665	钅黑心村民          	48
441   	3.7291666666666665	追寻                   	48
442   	3.7291666666666665	白晴                   	96
443   	3.7291666666666665	南风月明             	48
444   	3.7291666666666665	凤梨酥xxx             	96
445   	3.7291666666666665	yukimurasaki             	144
446   	3.7291666666666665	gggluggg                 	144
447   	3.7283464566929134	朱克斯                	254
448   	3.7280405405405403	W凌焱                  	592
449   	3.7279411764705883	伪随机                	544
450   	3.7278225806451615	风灵                   	496
451   	3.7276785714285716	管家婆                	224
452   	3.7276785714285716	liqiu                    	224
453   	3.727272727272727	小能摊手             	33
454   	3.7271214642262893	拓                      	601
455   	3.7268518518518516	luocl                    	216
456   	3.7265625   	辅辅                   	256
457   	3.7265625   	潮汐獵人             	128
458   	3.7265625   	某届牌王             	256
459   	3.7265625   	otssmyha                 	128
460   	3.72625     	Restist                  	800
461   	3.7261904761904763	随机性2025            	336
462   	3.7255985267034992	幻雪                   	543
463   	3.7255244755244754	狂吃狂日             	1144
464   	3.7254464285714284	小香茶                	448
465   	3.725       	白龙小熊             	80
466   	3.725       	橙                      	80
467   	3.725       	小虫鼬                	1120
468   	3.725       	宇笙                   	80
469   	3.725       	mortal                   	80
470   	3.7241379310344827	张麻子                	232
471   	3.7232142857142856	静巧                   	112
472   	3.7232142857142856	软趴趴                	112
473   	3.7232142857142856	御无双青猫          	112
474   	3.722662440570523	椎名真白             	631
475   	3.722513089005236	三暗刻刻刻          	191
476   	3.7222222222222223	石井一马             	144
477   	3.7222222222222223	李早苗                	144
478   	3.7222222222222223	VvV不会金八          	288
479   	3.721985815602837	StevenCai                	705
