Rank,Value,Player Name,Rounds,Player ID
1402,2103.0,"阿彰不凑番",2928,"U59nxtoR"
1403,2102.0,"Ahnenerbe412",347,"06pFemAJ"
1404,2102.0,"Jayden1129",32,"ULRwKqV9"
1405,2102.0,"WeakBot1",80,"2duq7DrZ"
1406,2102.0,"依璐",640,"DDcsK8sX"
1407,2102.0,"信教的coke",80,"4g5g83vt"
1408,2102.0,"前锋之花",16,"AwRJYF6q"
1409,2102.0,"成歩堂龍1",64,"TWvfP6Eo"
1410,2102.0,"炸烫面油饼",96,"MhsNWfav"
1411,2102.0,"贼啦稀罕你",320,"qxFtESkG"
1412,2101.0,"天才菜喵747",192,"VKTVtALa"
1413,2101.0,"番茄不能炒蛋",1019,"mfTZ5eQX"
1414,2101.0,"空想少女",4812,"XqYmpjYv"
1415,2101.0,"蚀叁夭",6024,"rbxNfy9t"
1416,2100.0,"SEiYA",472,"8kiMdgJg"
1417,2100.0,"正弦",452,"1dzM4vZC"
1418,2100.0,"熔岩",832,"ARHqXzik"
1419,2100.0,"药师0911",64,"c6QYTCo0"
1420,2099.0,"CatHikari",328,"KsVR5phn"
1421,2099.0,"Charlll",16,"hsFZrSAa"
1422,2099.0,"Enmity",16,"u8ZMnm3M"
1423,2099.0,"时转运来",32,"P4ypW8Ap"
1424,2098.0,"Fervidstar",364,"8F0GBL2a"
1425,2098.0,"SherWu",1212,"LM2Qy2rJ"
1426,2098.0,"xtd",416,"B8ar72er"
1427,2098.0,"光明之眼",224,"wAvKz5kh"
1428,2098.0,"喻秋水",800,"ntFDzfah"
1429,2098.0,"尚恩",2432,"YPSCCmCv"
1430,2098.0,"白晓异",160,"XXiLBSrd"
1431,2097.0,"Yu",208,"fhMfqCda"
1432,2097.0,"万俟北辰",256,"bYVBXgiN"
1433,2097.0,"不求人",608,"9no9sFS7"
1434,2097.0,"不重要的同学",48,"5Va2vyNT"
1435,2097.0,"云枫",96,"mudiMJAx"
1436,2097.0,"绫十字",32,"JKw4Zorz"
1437,2097.0,"风的思绪",1461,"CBuUm8bJ"
1438,2096.0,"PeterGriffin",192,"MyE8vfxH"
1439,2096.0,"Rickie",32,"F78K077y"
1440,2096.0,"东坝第一莽夫",32,"kcygZQcr"
1441,2096.0,"人木自心",16,"KdePEknD"
1442,2096.0,"北部玄驹",1376,"es9YMqi6"
1443,2096.0,"卡卡",5037,"knXfhQvh"
1444,2096.0,"大年糕",144,"TYuTLXYe"
1445,2096.0,"快乐人生",416,"Y2TdnYD3"
1446,2095.0,"Mercy",224,"4sTGaktW"
1447,2095.0,"dmd",318,"cPXweYqg"
1448,2095.0,"paidax",1799,"3zZfVMvZ"
1449,2095.0,"氟碳硼",64,"USY11eyq"
1450,2094.0,"光睿",16,"5PS45Kuj"
1451,2094.0,"木之本樱",384,"VtmLCpWY"
1452,2094.0,"番多多",3544,"qq8LfJFg"
1453,2094.0,"雀鬼",112,"QA5LHE4r"
1454,2093.0,"BestMaomi",340,"DSDHkofK"
1455,2093.0,"Dreamcast",192,"Gy0AwZRY"
1456,2093.0,"Giraffe",32,"EGsPvxrA"
1457,2093.0,"数据终端",48,"XKvZ6Qks"
1458,2092.0,"floatcloud",800,"m8ALiA3J"
1459,2092.0,"山兔",64,"w6ng5eQa"
1460,2092.0,"廃棄物",256,"WcwZS1gH"
1461,2092.0,"木辛子",1024,"v52PNqk1"
1462,2092.0,"白羊",112,"tCDGsSq7"
1463,2092.0,"蚂蚁NMIXX",32,"2dxrj7u8"
1464,2092.0,"麦克风亚泽",576,"F0JpT187"
1465,2091.0,"kanna",1245,"G0prWmDC"
1466,2091.0,"六三",48,"XE9n3cRG"
1467,2090.0,"Deictic",48,"ZJMzdnRN"
1468,2090.0,"TangSan",32,"57rXD9wt"
1469,2090.0,"开尔文的肯定",80,"FMf7g7sN"
1470,2090.0,"福娃二妹",640,"WPphvUvS"
1471,2090.0,"蓝天skyhuner",1120,"aNK9tXMC"
1472,2090.0,"蜡笔小帅",80,"sMuLBQ5T"
1473,2089.0,"InvisibleP",448,"e0ZuC17Y"
1474,2089.0,"一蓑烟雨",80,"J2RWf9Zr"
1475,2089.0,"朱雀",384,"9QS6YoVo"
1476,2089.0,"源千鹤",80,"MajqwXYM"
1477,2088.0,"Echopchy",64,"QRjzSyvo"
1478,2088.0,"名字不重要",144,"7mgo5KGq"
1479,2088.0,"茶花",584,"r3TD4dVD"
1480,2087.0,"三门齐",8508,"sFpnVN30"
1481,2087.0,"匃洗湘冯",640,"1Srd9nNy"
1482,2087.0,"诸光",1248,"J7k2eDUN"
1483,2086.0,"nayara",176,"SQe3C7ax"
1484,2086.0,"冰印神座",2159,"PWCAjFQj"
1485,2085.0,"Simon919",656,"BW3JdKdR"
1486,2085.0,"只和三步高",319,"3KhfCfnq"
1487,2085.0,"病娇灰姑娘",2581,"GQ8yP8C2"
1488,2085.0,"蔓蔓蔓蔓蔓蔓",64,"sj1vHCq5"
1489,2085.0,"贯",4840,"AtoEMz9T"
1490,2084.0,"一龙戏珠",48,"mZhkf9Vg"
1491,2084.0,"九方",32,"iAaZVHVn"
1492,2084.0,"八九胡十万",7455,"eCouy647"
1493,2084.0,"洋平",80,"kHAbpVWF"
1494,2084.0,"玄天战猫",80,"6eAhx1d5"
1495,2084.0,"科大",112,"PB0mWgcR"
1496,2084.0,"花散峪山人考",48,"LBasdLtd"
1497,2084.0,"見えない",32,"QCPcRZGK"
1498,2084.0,"诈和天地人和",9211,"AzuK3pft"
1499,2084.0,"这是一个小号",192,"KBjrexsz"
1500,2084.0,"醉暮",64,"UgL1Fr2E"
1501,2083.0,"Rozen",224,"pm3ERfgN"
1502,2083.0,"ok小子",64,"CMWSje9m"
1503,2083.0,"初芝雪音",288,"eCrvBJNm"
1504,2083.0,"末冬乌云",16,"nb5cFsmM"
1505,2083.0,"荆芥特好吃",528,"T9WDUiTU"
1506,2082.0,"PHIGROS",48,"4kHsEUZ5"
1507,2082.0,"angu",448,"xJhwQxd1"
1508,2082.0,"pcx1078",1303,"UaVi03Np"
1509,2082.0,"四四子",1345,"VFwV8QeJ"
1510,2082.0,"无番胡连六",16,"aeSc3x8d"
1511,2081.0,"Fantacy",32,"ri2KuiKR"
1512,2081.0,"兆庭",16,"7A8PNDQo"
1513,2081.0,"歌彫",3941,"wq6ByeUU"
1514,2081.0,"算符",464,"qjKY0d3w"
1515,2081.0,"风车车酱",80,"aJBUcPaW"
1516,2080.0,"冷忆",16,"B59qpgho"
1517,2080.0,"小任好运来",112,"BmgrTNi7"
1518,2080.0,"日月星辰帅哥",2481,"1aXU1SM2"
1519,2080.0,"糊涂蜜蜜",1808,"tpAiN8Mw"
1520,2079.0,"GlassRod",80,"RhbfTf7T"
1521,2079.0,"啖酷",64,"RbA4F4mc"
1522,2079.0,"江海寄余生",2500,"eXAZ3pJM"
1523,2078.0,"GoodNight",512,"U2WDAXR7"
1524,2078.0,"TMT",16,"RZHJ7jeZ"
1525,2078.0,"Virophage",476,"rqHkhPQ4"
1526,2078.0,"wsw1840",16,"TR8NjCBv"
1527,2078.0,"枪匠",16,"bBA04ohU"
1528,2078.0,"真心",4112,"eGKx5ZX4"
1529,2078.0,"连七对",16,"RFEUhyob"
1530,2078.0,"陈佳豪",1429,"jxKWrMnf"
1531,2077.0,"jtnmsl",144,"XqJ7rm13"
1532,2077.0,"jzjbest",320,"U8aoFFdY"
1533,2076.0,"十鬼蛇沃玛",320,"JqiFcsJK"
1534,2076.0,"奇克kik",192,"PYZUUTd2"
1535,2076.0,"打国标第一天",72,"KaDNxNek"
1536,2076.0,"陈杨飞雅",1365,"VPhYN2q4"
1537,2075.0,"A1S",16,"P1SnNfsY"
1538,2075.0,"Haru",32,"Qdz1bkjz"
1539,2075.0,"Rich",144,"uL4bVinF"
1540,2075.0,"刘恒",16,"GfxEp8pF"
1541,2075.0,"哎呦我去",5425,"KGGZig26"
1542,2075.0,"渼酒",2739,"ZiPnUvnp"
1543,2074.0,"rong07",16,"A4GEVuSS"
1544,2074.0,"softhuang",32,"KU5RVRmG"
1545,2074.0,"伪随机",1803,"7QiDf6sg"
1546,2074.0,"御无双",320,"anUqFLT9"
1547,2074.0,"琵琶鱼",528,"AZJZ7GHE"
1548,2074.0,"苑清青",1151,"LYwCEA5C"
1549,2073.0,"Ccy",32,"ftNzKiTB"
1550,2073.0,"小虫鼬",1365,"SdyfvV15"
1551,2073.0,"日暗地旱",80,"sfVX865q"
1552,2073.0,"爱喝水的思",96,"icY7gyds"
1553,2072.0,"TenyZ",16,"HFSiEKFp"
1554,2072.0,"国标麻将浪人",1380,"pNtsdNSt"
1555,2072.0,"悠雨丶浪淘沙",584,"0hdrw2W1"
1556,2072.0,"春田太太",32,"8M2BpD4M"
1557,2072.0,"萌新小雷",96,"5hVJRW2k"
1558,2071.0,"我来截个和",176,"0jZdGZmH"
1559,2071.0,"阿橘ovo",16,"1UNMiig6"
1560,2070.0,"Richard71705",208,"5sJfi9zx"
1561,2070.0,"果味苏打",32,"es6Wkxqx"
1562,2070.0,"潇",448,"HwKRyKVT"
1563,2070.0,"潮汕马化腾",32,"YmykRD22"
1564,2070.0,"燕麦豆乳",1200,"C68gKdx4"
1565,2070.0,"陈亚轩",416,"p0nTyjfC"
1566,2069.0,"C8H16O2",16,"YbmVVtrL"
1567,2069.0,"Imok",512,"R6RRCYJ5"
1568,2069.0,"Yangyumao",16,"fQtZot30"
1569,2069.0,"xxxr",32,"CKwgZq0U"
1570,2069.0,"丛寂",16,"1Q5HcymV"
1571,2069.0,"冥小喵",32,"wStnAnCs"
1572,2069.0,"川和桜子",192,"BKGci5tM"
1573,2068.0,"Minterror",256,"1NcafvBq"
1574,2068.0,"clodes",16,"ho6nVwY4"
1575,2068.0,"楠枫溪",464,"pQMaaS1Y"
1576,2068.0,"番",224,"MAfpYvkC"
1577,2067.0,"Nova",144,"Npgvq82j"
1578,2067.0,"寳儿丶少爷",464,"T65DBL2e"
1579,2067.0,"崇灯",96,"YRPUAPnB"
1580,2067.0,"茉莉鲨",336,"VjCPrCFG"
1581,2066.0,"Ghuxi",16,"92tNCKTu"
1582,2066.0,"MakiYu",32,"E3AjFWfv"
1583,2066.0,"Sakura",96,"tsbhGqCW"
1584,2066.0,"伍洵珠",16,"izKn52gU"
1585,2066.0,"小小小小秋",121,"RHr3G8Sy"
1586,2066.0,"木头小人儿r",16,"6feQu41K"
1587,2066.0,"王泥喜法介",836,"myNUAX5i"
1588,2066.0,"聆风秋邻",1407,"35rdMbsG"
1589,2065.0,"h0081324",544,"YHQejvuP"
1590,2065.0,"小熊摊手",853,"xWvTxdsb"
1591,2065.0,"晨昏对峙",32,"GwUQzwFo"
1592,2064.0,"dawn",48,"LyNkoEtS"
1593,2064.0,"你买菜必涨价",1056,"ZuXsAQf1"
1594,2064.0,"彭文豪",16,"jPS44e6N"
1595,2064.0,"阿月",5944,"8ExEaTK6"
1596,2064.0,"魂魄",1904,"hzUMZwmm"
1597,2063.0,"Clay斯托瑟",80,"3GtJ3zSt"
1598,2063.0,"Oscar",48,"Re7ex5rm"
1599,2063.0,"博博",672,"anXqUXbN"
1600,2063.0,"多晴龙井",32,"QmYqte40"
1601,2062.0,"molan",176,"pTqb5zzt"
1602,2062.0,"孤影",304,"fpDpqAzV"
1603,2062.0,"御剑飞行",2743,"kRs905A2"
1604,2062.0,"星月城",512,"mmeWmo1w"
1605,2062.0,"贰山山",3929,"BBJvjhKh"
1606,2061.0,"fjw6291",48,"T9ZDhubh"
1607,2061.0,"佩奇QAQ",80,"1NHQUxvr"
1608,2061.0,"居居",192,"TgXekJZw"
1609,2061.0,"幻月符文",48,"9g51XtG0"
1610,2061.0,"断平三色AAA",480,"ZS0B2b47"
1611,2061.0,"甜橙",16,"fS1RQzR4"
1612,2061.0,"白石奈奈",176,"jmBpJuuK"
1613,2061.0,"百里",448,"4DGRysrv"
1614,2061.0,"笹葉更紗",224,"h84df3s7"
1615,2060.0,"Ambitious荣",32,"jpWQdA9V"
1616,2060.0,"lwyshawn",128,"svu9As2W"
1617,2060.0,"peipei",240,"1nNDx0BB"
1618,2060.0,"冰蓝雨晨",128,"sZTa7ZEw"
1619,2060.0,"小犬卡西",784,"3phHzVei"
1620,2060.0,"星月9996",2336,"v3V9Coav"
1621,2059.0,"defuqkl",16,"aLrSwTnY"
1622,2059.0,"加贝勒",5216,"xTessaLM"
1623,2059.0,"葡萄汁",752,"jvkkgXSx"
1624,2059.0,"阿升",520,"t1Hw2xG7"
1625,2058.0,"Hpp",16,"VDKYRCsP"
1626,2058.0,"Meikro",128,"UaYjbxGi"
1627,2058.0,"PreB",376,"UCssLzf5"
1628,2058.0,"佐佐木淳平",308,"9U9m2LkP"
1629,2058.0,"北京九十四中",32,"HzkQt12g"
1630,2058.0,"大三元",32,"Ci2KvQ7n"
1631,2057.0,"roysongor",144,"EEwcBjZc"
1632,2057.0,"喵喵麦当当",16,"U56mLzuX"
1633,2057.0,"浅风晚浪",48,"PxsokYqG"
1634,2057.0,"菜鸟123",756,"SEG1sdDS"
1635,2057.0,"西兰花",202,"J5uXAjRF"
1636,2056.0,"Jencese2号",336,"s2Rm14bR"
1637,2056.0,"bangdoll",160,"17PoHWrf"
1638,2056.0,"fgr",80,"SyUXPeay"
1639,2055.0,"乐仔lss",128,"pbRvgpGG"
1640,2055.0,"笔锋微凉",640,"Boczxvd9"
1641,2054.0,"Hotaru",112,"J2NV3FXG"
1642,2054.0,"Jesse",256,"rs5dqPMe"
1643,2054.0,"V0Ghost",256,"h1KF6NCU"
1644,2054.0,"supmary",96,"KN6rbnEx"
1645,2054.0,"丝瓜",304,"KqZekHHq"
1646,2054.0,"喻川",80,"PsSVtfGN"
1647,2054.0,"大节不夺",112,"CfTHM24J"
1648,2054.0,"白夜撞鬼",679,"akXagQ3r"
1649,2054.0,"黎洛溟JM",288,"0Q5HoBvz"
1650,2053.0,"Cast27",320,"LSrDcikh"
1651,2053.0,"momo",144,"3rd4L1cd"
1652,2053.0,"卡先生",112,"Ucs0kGUB"
1653,2053.0,"自古以来",16,"2G1a4nnu"
1654,2052.0,"Ni9e",64,"J3uEzth1"
1655,2052.0,"困了喵",128,"iwavmenk"
1656,2052.0,"天然法师",64,"sfYYjzzj"
1657,2052.0,"桐馨",16,"6Sp6VKWn"
1658,2052.0,"流子",64,"ot1MykLg"
1659,2052.0,"遠坂見月",64,"tJKMZGA7"
1660,2051.0,"Ryzen",84,"RzNQg9q9"
1661,2051.0,"一碗小甜粥",7328,"sVzazfyn"
1662,2051.0,"千手白子",64,"E3DksPY4"
1663,2051.0,"星晴",1159,"acyu6ubi"
1664,2051.0,"自然醒",512,"nzSD3X6T"
1665,2050.0,"laomujiang",16,"6WE6nhLu"
1666,2050.0,"乙二胺四乙酸",416,"HMk4ub2t"
1667,2050.0,"普通怪兽奇卡",32,"TaeJseLi"
1668,2050.0,"甘蔗",16,"twkW11RG"
1669,2050.0,"辅辅",400,"8aRbSX21"
1670,2050.0,"雏步",704,"21V2D6gP"
1671,2049.0,"Homeless",160,"U0uxPbN7"
1672,2049.0,"Tricale",64,"noMsx7Xd"
1673,2049.0,"chen",1136,"NP7e70TA"
1674,2049.0,"小凳子",144,"qbHJpEL7"
1675,2049.0,"微光",176,"PuSoTBHW"
1676,2049.0,"老王c",32,"Lf2FYHqx"
1677,2049.0,"茗清流",4732,"ECFZAydz"
1678,2048.0,"洛天依",826,"PW9AW365"
1679,2048.0,"萌新有雪",416,"ax0BaV2J"
1680,2047.0,"三百斤小胖熊",508,"0oiS0nSq"
1681,2047.0,"冰梦",52,"7NKPv6dS"
1682,2047.0,"决绝玦",264,"b1Z26GMt"
1683,2047.0,"嗯嗯",32,"27KK6BsV"
1684,2047.0,"蜘蛛",880,"ov09w9U6"
1685,2046.0,"璃小玖",48,"JV9s8A1E"
1686,2045.0,"无机盐",176,"fbaMncrm"
1687,2045.0,"熵减",2088,"tjqe3C1k"
1688,2044.0,"小小鹿",160,"bnPEzdMQ"
1689,2044.0,"撒点小孜然",16,"AwNGwMCw"
1690,2044.0,"珉紫",16,"Kg3ibr92"
1691,2044.0,"琪露诺不是九",768,"GUpBWMrQ"
1692,2043.0,"九夜",32,"X2eYLezj"
1693,2043.0,"逝幻境霰幕",432,"vS0xp30V"
1694,2042.0,"felzione",16,"c4touGVs"
1695,2042.0,"wyy1990",208,"QpypoKcD"
1696,2042.0,"二策",908,"D2WfPnr9"
1697,2042.0,"何いみ",320,"gzP5D8Qq"
1698,2042.0,"打雀青年",320,"Fn9jDnhj"
1699,2042.0,"无奈喵",112,"BBFu7pTY"
1700,2042.0,"晨三",792,"RqcP2wqd"
1701,2042.0,"晨曦",32,"7ApACA4y"
1702,2042.0,"萧寒头号红粉",496,"7WG04SBz"
1703,2041.0,"上木荔枝",32,"s2Uncye0"
1704,2041.0,"俏姐姐",32,"nRY1fb1d"
1705,2041.0,"春江",16,"eg0JqbXD"
1706,2041.0,"暗刻来了",5987,"Y8ecrPb8"
1707,2041.0,"火星包",112,"4NznYpSp"
1708,2041.0,"芒果菓菓",16,"xVSm0bUM"
1709,2040.0,"Nagaiyume",144,"ZAJFqHzG"
1710,2040.0,"Weldon",11370,"g2wZw0dx"
1711,2040.0,"duncan21",3943,"ciyFujEQ"
1712,2040.0,"qsw2025",873,"b52QmscS"
1713,2040.0,"stonemason",160,"VVnVbnzc"
1714,2040.0,"乌萨奇",192,"AvhW6Q6j"
1715,2040.0,"小霸王团子",112,"BiFrA0t0"
1716,2040.0,"浪子燕青1974",320,"K5dmy8Xz"
1717,2040.0,"茗芮里",1872,"ADNa2ScR"
1718,2039.0,"Jk酱",1008,"W93FGX6x"
1719,2039.0,"terum1212",448,"JwuEgiEN"
1720,2039.0,"加油各位",1968,"gnUDFJGv"
1721,2039.0,"夜司风雨",48,"9FARy0d1"
1722,2039.0,"海",1304,"F7s7RwfH"
1723,2039.0,"黑火",352,"5jN3A9aY"
1724,2038.0,"Kagami",240,"TiTR5qPA"
1725,2038.0,"Kay1212",48,"en9PkctW"
1726,2038.0,"annayanami",16,"2ihC64v5"
1727,2038.0,"弧龍星",1456,"ugDkaQ0C"
1728,2038.0,"風林火山",1088,"kDeb4iLC"
1729,2037.0,"Aurora",144,"YkAtfuoP"
1730,2037.0,"小华",48,"KBgq359W"
1731,2037.0,"尘墨",48,"qEgXFUAV"
1732,2037.0,"显卡",848,"rH9yAT00"
1733,2036.0,"David",5434,"dTg1igkw"
1734,2036.0,"Muigi",48,"TYrRjdW4"
1735,2036.0,"kbb",32,"3294h8vu"
1736,2036.0,"无有之间",80,"hiph1WBt"
1737,2036.0,"橙",144,"7SfVck8b"
1738,2035.0,"lpa",112,"D8eeEQjA"
1739,2035.0,"滚烫小豆浆",3818,"gcHTFDr2"
1740,2035.0,"观自在",1818,"McFaVTgp"
1741,2034.0,"INFP",624,"mNL9CUZo"
1742,2034.0,"WLSTALIN",384,"4QTVVt1U"
1743,2034.0,"foreverXZC",16,"4DKSC5AZ"
1744,2034.0,"吱吱",176,"h4kE1433"
1745,2034.0,"天使的浦",848,"bnLDNkdw"
1746,2033.0,"gbnewbie",784,"nLF0Hcz4"
1747,2033.0,"秋秋",96,"iMGMU2JY"
1748,2032.0,"下等立直麻将",256,"JtNCZEw6"
1749,2032.0,"无言清澈之风",64,"4RvrF3ER"
1750,2032.0,"菠萝吹雪",5056,"kVP9jsL5"
1751,2032.0,"足立レイ",320,"9jN9ZuBi"
1752,2031.0,"RimanC",72,"BpLoPmdF"
1753,2031.0,"fiorgace",128,"Rn8NXNZw"
1754,2031.0,"modayo",48,"4kEqdaWW"
1755,2031.0,"大大大鹏子",32,"kTTN0eLt"
1756,2031.0,"桔梗",152,"FYJhNinA"
1757,2031.0,"玄魄",80,"G9fQMyEC"
1758,2030.0,"依万苏",9458,"T3UGU9S9"
1759,2030.0,"妖妖果",160,"UiJpDEsJ"
1760,2029.0,"YOLO",3250,"hPqgYbDu"
1761,2029.0,"imv",272,"LospeqCR"
1762,2028.0,"奶瓶",112,"Zsc4SBfp"
1763,2028.0,"早柚",208,"qPaS6BrF"
1764,2028.0,"武小玲",751,"tmRtSRun"
1765,2027.0,"Bullshitmatt",64,"rrjy2Knf"
1766,2027.0,"RBsq",704,"FUu2rgkx"
1767,2027.0,"小灰灰",32,"3h16MWA6"
1768,2026.0,"SL七叶",1272,"uSFCQXam"
1769,2026.0,"ShovelKnight",816,"TCEJ6N8K"
1770,2026.0,"伯德",328,"1AvqQxYU"
1771,2026.0,"我最逍遥",96,"ZKsCBx0g"
1772,2026.0,"洋山芋炒咸鱼",208,"9BKF2GvN"
1773,2026.0,"清风",128,"YywfNdC4"
1774,2025.0,"深海大菠萝",112,"9Qgj85A3"
1775,2024.0,"DE",32,"XVpRDLys"
1776,2024.0,"Feira",208,"XLEhufrt"
1777,2024.0,"Toriel",328,"S4f3u6mv"
1778,2024.0,"znev",64,"H0c6G3k8"
1779,2024.0,"海狼李林",5928,"diXjmLJr"
1780,2024.0,"萌新99成",2459,"qV6M85ii"
1781,2024.0,"黄腾",80,"E8og7UQ4"
1782,2023.0,"阿珊",784,"J0RD5dr4"
1783,2022.0,"payphone121",448,"hA4uqsyu"
1784,2022.0,"庄寒雁",960,"jVY8mTHh"
1785,2022.0,"敏敏子",80,"vgwpfKha"
1786,2021.0,"二",6280,"CJ5SSGd0"
1787,2021.0,"馆长长长长长",112,"FihrAHur"
1788,2020.0,"ExplodedCT",256,"C2feRPY9"
1789,2020.0,"MarioYio",48,"tLCUSw4K"
1790,2020.0,"homasWSC",1588,"2VsbvriT"
1791,2020.0,"qcy",128,"NXBMvV2x"
1792,2020.0,"九歌哥",32,"qjGWPjA2"
1793,2019.0,"Mon3tr",608,"qYaiQzCb"
1794,2019.0,"MrLiu",176,"qtZLxfoS"
1795,2019.0,"jzlxlorf",48,"V0pN7u0m"
1796,2019.0,"trane",960,"YMvTepvn"
1797,2019.0,"初冬666",400,"J5uVo2hK"
1798,2019.0,"椒麻小菜鸡",32,"QJ1wSYTy"
1799,2019.0,"渣渣夕",112,"4ybCf133"
1800,2018.0,"gggmouseee",792,"gEQCCnnN"
1801,2018.0,"余光",2956,"bwrahuxU"
1802,2018.0,"我来辣",7323,"DUwGJ4te"
1803,2018.0,"数错番紫乌龟",352,"P7amDKfN"
1804,2018.0,"辕",1328,"o0xxcTEv"
1805,2017.0,"PureTea",84,"uf71RNPJ"
1806,2017.0,"是小天才耶",504,"9BePqYA4"
1807,2017.0,"桃蹊柳陌",7392,"39GcGHQV"
1808,2017.0,"牌手",288,"AyJ3GtAr"
1809,2016.0,"Middag",96,"HTn0XSuE"
1810,2016.0,"核武器",96,"XyMrfET9"
1811,2016.0,"球1234",136,"NMXNL5Rv"
1812,2016.0,"留下的静悄悄",1837,"n4ZTENcU"
1813,2016.0,"雀神A01",292,"Jc0V8LLD"
1814,2016.0,"食卓塩",48,"aQGRr9Km"
1815,2015.0,"忆相逢连六",528,"x0RyP0dk"
1816,2015.0,"检查绝张",208,"mugjyAuR"
1817,2015.0,"玖染",32,"83pBGf29"
1818,2015.0,"琦玉",112,"B1q5QLnU"
1819,2015.0,"离歌",176,"bapzfp5T"
1820,2015.0,"萌新小笨鸟",3133,"K5amjwDL"
1821,2014.0,"minji",16,"Kxt68qev"
1822,2014.0,"zhozho",144,"QEKNn5Xb"
1823,2014.0,"老子很帥",192,"jTasoqAT"
1824,2013.0,"墨风镜花水月",16,"6Yqey9qJ"
1825,2012.0,"和光同尘",528,"oMwX2fWP"
1826,2012.0,"国家三级废物",304,"8KazUF4J"
1827,2012.0,"漳州Cody",64,"5fx4FTjy"
1828,2012.0,"秀秀",16,"wZ1jdj6L"
1829,2012.0,"草莓",224,"sMAZ8F6e"
1830,2012.0,"荔枝好吃",352,"pUyoUSct"
1831,2011.0,"nmleague",32,"iSzY5fRM"
1832,2011.0,"国标良辰加油",720,"LHfoURVf"
1833,2011.0,"小柒zZ",240,"TewNyPFK"
1834,2011.0,"清风明月",240,"NcL6YDQ7"
1835,2011.0,"渣不多德勒",176,"jARxciiJ"
1836,2010.0,"shiro",208,"9WX3nZqm"
1837,2010.0,"刘晓燕",192,"ZQSwsYmL"
1838,2009.0,"冰封",176,"gzL4zw6B"
1839,2009.0,"呓语年少",64,"H0f7sxe2"
1840,2009.0,"幽梦一帘",56,"3sLsmscj"
1841,2009.0,"欧宸羽",2328,"4bXqcFrv"
1842,2009.0,"欧鳇要下头",128,"HdKyGnCY"
1843,2009.0,"绝不认输",64,"4qhe6aNQ"
1844,2008.0,"fyiak",320,"n82TkwtA"
1845,2008.0,"五岳华山",160,"CN5EmCSU"
1846,2008.0,"国家二级废物",1824,"hisidP42"
1847,2007.0,"倒不推推不倒",496,"sVwZNn4t"
1848,2007.0,"天野ヒトミ",848,"FvVbsfJR"
1849,2007.0,"小凯凯",64,"wKfziby9"
1850,2007.0,"拈牌一笑",1885,"Xo56bTD0"
1851,2007.0,"淡定哥",715,"KVghGLVA"
1852,2007.0,"胡图图图图图",32,"3iZK8s2J"
1853,2006.0,"Mo鱼",3880,"jXpvHhxJ"
1854,2006.0,"我是战神",2172,"AtkCm6HJ"
1855,2006.0,"来吃莴苣吧",64,"SL4ruzrm"
1856,2006.0,"花毛",1901,"pqDvw0UM"
1857,2006.0,"达斯眉目",700,"WwZyFwN1"
1858,2005.0,"DSCH",144,"TgXdMczg"
1859,2005.0,"srj",16,"aV9nthyY"
1860,2005.0,"弃月",395,"VzqwgF2c"
1861,2005.0,"细呷温酒6708",1559,"S2rRBj5r"
1862,2005.0,"郑美云",112,"bwoZ613a"
1863,2004.0,"IceCola",96,"59hQaMvk"
1864,2004.0,"北条沙都子",368,"szRBJJuk"
1865,2004.0,"子夜",32,"sMDZMTRH"
1866,2004.0,"牛岛大王",496,"2LMfnR0h"
1867,2003.0,"发腮缅因",16,"Am8YM5yr"
1868,2003.0,"王大胖",256,"WRQyhR77"
1869,2003.0,"逃课的安",576,"pqGxXtBq"
1870,2002.0,"Ramoynd",96,"S86wxaz5"
1871,2002.0,"四喜",7528,"2oM4SxsV"
1872,2002.0,"新建文件夹",2180,"MojCnEXt"
1873,2002.0,"祝",80,"G1Yexbdb"
1874,2001.0,"IO",16,"4M2VCVu0"
1875,2001.0,"图图帕特",1168,"WccQdkFA"
1876,2000.0,"dz",448,"EUnfRVD6"
1877,2000.0,"zyl",608,"Q21b64CA"
1878,2000.0,"伊尔",368,"tqixYAX2"
1879,2000.0,"昵称",16,"hXGxhTV5"
1880,1999.0,"NaOH",328,"wxjMzm5w"
1881,1999.0,"小米",96,"TLC04mgz"
1882,1999.0,"平和",780,"XwS5JiVE"
1883,1998.0,"OFDM调制解调",164,"7hT4z6v3"
1884,1998.0,"chris",16,"SLQ0iFqr"
1885,1998.0,"何文文大人",84,"V2Jah3tR"
1886,1998.0,"卖间久里代",1726,"nW2qaV31"
1887,1998.0,"抹茶味纯子",1440,"g2zbXugX"
1888,1997.0,"kay",2169,"NTfKo2KP"
1889,1997.0,"下一张牌自摸",528,"8KXxsNC9"
1890,1997.0,"企鹅",48,"KmQTs3xX"
1891,1997.0,"刘十六",80,"WFrzZQfb"
1892,1997.0,"无情炮手",248,"By6T8Foy"
1893,1997.0,"熊哥",32,"S2uRQwQV"
1894,1997.0,"邦德",16,"qV6KkPzn"
1895,1996.0,"只道是寻常",32,"ewBxNEUN"
1896,1996.0,"阿烨",64,"d7hQZhvm"
1897,1995.0,"小小灰灰",272,"MNQYePmF"
1898,1994.0,"guo707",64,"4FGgn1RB"
1899,1994.0,"东野归五",80,"WFs0x6PX"
1900,1994.0,"杰瑞",112,"CARkRPSP"
1901,1994.0,"追寻",144,"XLHjWZuT"
1902,1993.0,"liqiu",368,"1XuPrAzN"
