======================================
Win Rate (和牌率) = win_count / total_rounds
Generated at: 2026-01-09 02:19:49
Total players: 2080
======================================

Rank  	Rate        	Player Name              	Rounds
723   	25.00%      	蜗牛                   	80
724   	25.00%      	蒲原智美             	16
725   	25.00%      	葡萄汁                	112
726   	25.00%      	萌新大土松          	80
727   	25.00%      	芜芯                   	96
728   	25.00%      	自古以来             	16
729   	25.00%      	网络连接失败       	48
730   	25.00%      	绝不认输             	48
731   	25.00%      	组组组组合龙       	48
732   	25.00%      	纪清欢                	96
733   	25.00%      	立又                   	640
734   	25.00%      	秋8LUE                  	48
735   	25.00%      	码龙                   	16
736   	25.00%      	矮胖诗客ll           	544
737   	25.00%      	瞻某人                	16
738   	25.00%      	白晓异                	48
739   	25.00%      	疯狂宝贝             	16
740   	25.00%      	番                      	112
741   	25.00%      	甲鱼                   	16
742   	25.00%      	琉璃                   	240
743   	25.00%      	珈蓝                   	16
744   	25.00%      	牢C                     	48
745   	25.00%      	灰毛团子             	16
746   	25.00%      	潮汐獵人             	128
747   	25.00%      	演员                   	16
748   	25.00%      	海子哥                	160
749   	25.00%      	流觞                   	32
750   	25.00%      	橘子111                	16
751   	25.00%      	枫野                   	32
752   	25.00%      	杠开三条             	368
753   	25.00%      	机器人                	16
754   	25.00%      	普通怪兽奇卡       	32
755   	25.00%      	明薪99                 	432
756   	25.00%      	明石                   	16
757   	25.00%      	挂机1号               	48
758   	25.00%      	我们的歌             	16
759   	25.00%      	总是学不会          	288
760   	25.00%      	快乐人生             	416
761   	25.00%      	廃棄物                	80
762   	25.00%      	幻独                   	16
763   	25.00%      	居居                   	32
764   	25.00%      	小林刚                	32
765   	25.00%      	小小灰灰             	112
766   	25.00%      	小k云魂               	32
767   	25.00%      	宗云先生             	304
768   	25.00%      	奋豆王                	16
769   	25.00%      	奇克kik                	32
770   	25.00%      	天然法师             	16
771   	25.00%      	天使的锁             	36
772   	25.00%      	墨风镜花水月       	16
773   	25.00%      	圣堂萌新0v0          	80
774   	25.00%      	国标咸菜             	96
775   	25.00%      	喵喵机                	16
776   	25.00%      	周周                   	32
777   	25.00%      	吴下阿蒙             	112
778   	25.00%      	吃了再日             	288
779   	25.00%      	可爱小花花          	48
780   	25.00%      	只会乱吃             	128
781   	25.00%      	卡夫卡卡摔          	16
782   	25.00%      	单一                   	16
783   	25.00%      	决战机器人          	96
784   	25.00%      	光睿                   	16
785   	25.00%      	久遠之花             	80
786   	25.00%      	丛寂                   	16
787   	25.00%      	不破爱花             	16
788   	25.00%      	上吉                   	16
789   	25.00%      	一致连续             	16
790   	25.00%      	一番赏                	32
791   	25.00%      	一听就和             	16
792   	25.00%      	一个没用的          	16
793   	25.00%      	一个二毫半          	32
794   	25.00%      	yuanzi                   	48
795   	25.00%      	qwqaq                    	208
796   	25.00%      	lys                      	32
797   	25.00%      	kiriha                   	48
798   	25.00%      	jencese                  	32
799   	25.00%      	cyy                      	32
800   	25.00%      	blueboat                 	64
801   	25.00%      	Xiaopp                   	64
802   	25.00%      	Weltraumhund             	48
803   	25.00%      	Tony                     	48
804   	25.00%      	Sw279695293              	1428
805   	25.00%      	Rainudenya               	16
806   	25.00%      	PureTea                  	68
807   	25.00%      	PlanB                    	192
808   	25.00%      	Muigi                    	48
809   	25.00%      	Miyanaga                 	188
810   	25.00%      	Kayla773                 	32
811   	25.00%      	IO                       	16
812   	25.00%      	INFP                     	128
813   	25.00%      	Hydra                    	336
814   	25.00%      	Hrl258                   	16
815   	25.00%      	Ghuxi                    	16
816   	25.00%      	Enmity                   	16
817   	25.00%      	Deictic                  	48
818   	25.00%      	DLM                      	64
819   	25.00%      	Ccy                      	32
820   	24.99%      	小柚子                	4854
821   	24.97%      	和绝张                	3649
822   	24.94%      	mika                     	3604
823   	24.94%      	yulearning               	2161
824   	24.93%      	老馋                   	373
825   	24.92%      	AGAHC                    	1296
826   	24.92%      	捌萬                   	301
827   	24.92%      	星月9996               	1200
828   	24.92%      	三门齐                	5980
829   	24.91%      	星云                   	2846
830   	24.90%      	许清扬                	2048
831   	24.88%      	萌新大脸橘          	1885
832   	24.87%      	阿牛                   	784
833   	24.87%      	Anna                     	3016
834   	24.85%      	药渣                   	688
835   	24.85%      	小老毕                	4459
836   	24.85%      	榕一                   	656
837   	24.84%      	LuckyTree                	4288
838   	24.83%      	帆夜                   	725
839   	24.81%      	陈佳豪                	1189
840   	24.81%      	走无常                	528
841   	24.80%      	ubisoft                  	1488
842   	24.79%      	rurukonod                	480
843   	24.78%      	二阶堂真红          	464
844   	24.78%      	卡卡                   	2877
845   	24.78%      	Kuma                     	912
846   	24.77%      	国标新手求教       	864
847   	24.77%      	一起去前行          	3335
848   	24.73%      	闪电云                	3376
849   	24.73%      	凑友顺那             	368
850   	24.73%      	魔法少女寻笺       	732
851   	24.72%      	北北                   	271
852   	24.72%      	冰雪羊之角          	894
853   	24.72%      	桜坂逢里             	352
854   	24.72%      	渼酒                   	1141
855   	24.71%      	哎呦我去             	1712
856   	24.71%      	paidax                   	935
857   	24.70%      	菠萝吹雪             	3024
858   	24.69%      	星晴                   	567
859   	24.69%      	破破                   	960
860   	24.68%      	婆罗摩笈多          	1568
861   	24.67%      	青春的尾巴          	608
862   	24.67%      	缥缈qwq                	608
863   	24.67%      	霸霸                   	4508
864   	24.66%      	大仙人                	2684
865   	24.66%      	细呷温酒6708         	1095
866   	24.66%      	壹玖陆and417          	73
867   	24.64%      	伯德                   	280
868   	24.64%      	快雪时晴             	1392
869   	24.62%      	beyond葬送             	792
870   	24.60%      	韦一笑                	6500
871   	24.60%      	恐怖福瑞             	992
872   	24.60%      	Nff                      	496
873   	24.59%      	BrilliantIME             	736
874   	24.59%      	马戏团长             	488
875   	24.58%      	岚兰                   	2880
876   	24.57%      	李风乐                	1392
877   	24.57%      	ws1221                   	464
878   	24.55%      	海之蓝                	224
879   	24.55%      	一色儿                	224
880   	24.55%      	Kazuradrop               	448
881   	24.54%      	车皇告别日麻       	1263
882   	24.54%      	K酱                     	432
883   	24.53%      	leverid                  	318
884   	24.52%      	crp233                   	832
885   	24.52%      	Yu                       	208
886   	24.52%      	Feira                    	208
887   	24.52%      	陈楠                   	3944
888   	24.51%      	SSSFFF                   	2672
889   	24.51%      	日出                   	2003
890   	24.50%      	Kokutourio               	1616
891   	24.50%      	小熊摊手             	853
892   	24.50%      	Restist                  	800
893   	24.48%      	格喵不是巫师       	192
894   	24.48%      	妙手捞月             	576
895   	24.48%      	cccccc                   	576
896   	24.48%      	ShooH                    	192
897   	24.46%      	伊尔                   	368
898   	24.45%      	绿豆龙                	1088
899   	24.44%      	一只柠檬             	3682
900   	24.43%      	超级无敌粉毛       	352
901   	24.43%      	WMWMWMWMWMWM             	1232
902   	24.43%      	Eric                     	2235
903   	24.41%      	萌新99成              	893
904   	24.40%      	滑稽是内鬼          	336
905   	24.40%      	四角豆星             	336
906   	24.38%      	独钓                   	8793
907   	24.38%      	钙热                   	320
908   	24.38%      	羽之野                	160
909   	24.38%      	浅                      	160
910   	24.37%      	茗芮里                	1424
911   	24.36%      	昏睡猫投降喵       	624
912   	24.35%      	落英                   	2690
913   	24.34%      	一田                   	2247
914   	24.33%      	pisces                   	1944
915   	24.33%      	亦然                   	5582
916   	24.32%      	白夜撞鬼             	407
917   	24.31%      	白鸟翔                	144
918   	24.31%      	摇摇奶昔             	576
919   	24.31%      	我勒个痛啊          	144
920   	24.31%      	小天                   	144
921   	24.31%      	凑凑番                	144
922   	24.31%      	兰姐                   	576
923   	24.31%      	V0Ghost                  	144
924   	24.30%      	千千晚星             	3420
925   	24.27%      	火哥                   	2270
926   	24.27%      	二狗狗不狗          	960
927   	24.27%      	火鸡                   	1092
928   	24.26%      	落夏                   	272
929   	24.26%      	rzddmx1                  	272
930   	24.26%      	qucheng                  	272
931   	24.26%      	宽心                   	437
932   	24.26%      	pingan                   	672
933   	24.25%      	Duke                     	1200
934   	24.24%      	Innnnnfinity             	2096
935   	24.23%      	阿良                   	1692
936   	24.22%      	青岛浪速小梁       	256
937   	24.22%      	铁铳王                	128
938   	24.22%      	蒙题王                	384
939   	24.22%      	咕咕咕咕             	1024
940   	24.22%      	myy                      	384
941   	24.21%      	我来辣                	4812
942   	24.21%      	Reisen                   	537
943   	24.20%      	诸光                   	880
944   	24.20%      	滚滚浪花             	2021
945   	24.18%      	FanYan                   	368
946   	24.18%      	美人就是美          	488
947   	24.18%      	WAduck                   	1336
948   	24.17%      	寿命流雀士          	848
949   	24.17%      	啊正本正             	604
950   	24.17%      	萌新有雪             	240
951   	24.16%      	菜鸟123                	596
952   	24.16%      	龙lwf                   	4541
953   	24.14%      	樱花Judy               	1516
954   	24.14%      	L香味                  	464
955   	24.12%      	台风                   	1484
956   	24.12%      	YOLO                     	2160
957   	24.11%      	蚀叁夭                	3704
958   	24.11%      	逍遥星空             	224
959   	24.11%      	硅基生命             	224
960   	24.11%      	玖儿                   	112
961   	24.11%      	海葉                   	224
962   	24.11%      	林嘿嘿4号            	112
963   	24.11%      	左手君                	112
964   	24.09%      	贰山山                	2765
965   	24.07%      	浓眉小眼             	8507
966   	24.07%      	安宇枫                	648
967   	24.07%      	相川まりえ          	1583
968   	24.06%      	芋蔗                   	187
969   	24.06%      	全大风风             	320
970   	24.06%      	sparkle                  	320
971   	24.06%      	reswa1                   	320
972   	24.06%      	海狼李林             	3155
973   	24.05%      	CHAGA31415               	528
974   	24.05%      	烨卉                   	736
975   	24.05%      	卡小雷                	736
976   	24.05%      	茗清流                	3356
977   	24.04%      	四错和散了          	628
978   	24.04%      	三饼发牌姬          	312
979   	24.01%      	朴彩英                	279
980   	24.01%      	足立レイ             	304
981   	24.01%      	哈气米                	304
982   	24.00%      	兮苡灬城悾          	25
983   	24.00%      	floatcloud               	400
984   	23.99%      	南宁正氣雀馆       	2672
985   	23.98%      	卖间久里代          	1710
986   	23.97%      	StevenCai                	705
987   	23.96%      	TYS                      	1448
988   	23.96%      	🏹🪚👴             	288
989   	23.96%      	茜空                   	96
990   	23.96%      	神里绫华             	96
991   	23.96%      	破游全是bug          	192
992   	23.96%      	澜川                   	96
993   	23.96%      	河漢清淺             	192
994   	23.96%      	崇灯                   	96
995   	23.96%      	imv                      	96
996   	23.96%      	Middag                   	96
997   	23.94%      	白开心                	852
998   	23.94%      	日月星辰帅哥       	1153
999   	23.92%      	煜神                   	464
1000  	23.91%      	加贝勒                	3408
1001  	23.91%      	水墨                   	4144
1002  	23.91%      	渣渣                   	92
1003  	23.91%      	对酒当歌             	4643
1004  	23.91%      	匃洗湘冯             	640
1005  	23.89%      	月见琥珀             	2352
1006  	23.88%      	青龙吟秋水          	896
1007  	23.88%      	小猪美美             	448
1008  	23.87%      	benzene                  	3088
1009  	23.86%      	无机盐                	176
1010  	23.86%      	微光                   	176
1011  	23.86%      	冰封                   	176
1012  	23.86%      	K437                     	528
1013  	23.86%      	璃月雾社             	461
1014  	23.85%      	北北ai训练           	608
1015  	23.85%      	当红辣子君          	4080
1016  	23.85%      	山前没相见          	2864
1017  	23.85%      	阿升                   	520
1018  	23.84%      	kay                      	2169
1019  	23.83%      	魂魄                   	1888
1020  	23.82%      	放浪雀士             	2968
1021  	23.82%      	只胡小天凤          	508
1022  	23.80%      	国家二级废物       	832
1023  	23.79%      	牧羊人                	5208
1024  	23.79%      	抹茶味纯子          	496
1025  	23.77%      	君应有语             	345
1026  	23.75%      	吸烟酱                	1141
1027  	23.75%      	雪哥                   	80
1028  	23.75%      	萌新11                 	320
1029  	23.75%      	祝                      	80
1030  	23.75%      	望月穗波             	160
1031  	23.75%      	三色同顺             	80
1032  	23.75%      	payphone121              	160
1033  	23.75%      	mikan                    	160
1034  	23.75%      	lapulas                  	80
1035  	23.75%      	Star                     	80
1036  	23.75%      	吕布                   	1099
1037  	23.73%      	仰望星空派          	1264
1038  	23.73%      	叮叮                   	1513
1039  	23.72%      	张张进张             	9810
1040  	23.72%      	青雀                   	624
1041  	23.71%      	暗刻来了             	2176
1042  	23.71%      	南方孤影             	1392
1043  	23.69%      	lhwayne                  	4440
1044  	23.69%      	萌新小笨鸟          	287
1045  	23.68%      	黑道代打つ          	304
1046  	23.68%      	水小妹                	304
1047  	23.68%      	陈光耀cgy             	815
1048  	23.66%      	蜘蛛                   	672
1049  	23.64%      	小E                     	368
1050  	23.63%      	伏黑惠的玉犬       	656
1051  	23.61%      	ysrs                     	2868
1052  	23.60%      	日麻是什么          	161
1053  	23.59%      	和平                   	4052
1054  	23.57%      	修改昵称             	12602
1055  	23.56%      	fmu小木                	505
1056  	23.56%      	秋季                   	14081
1057  	23.54%      	聆风秋邻             	735
1058  	23.53%      	UsamiRenko               	119
1059  	23.52%      	枭风雀庄             	4175
1060  	23.52%      	yyyyy                    	1216
1061  	23.52%      	琳雨空                	944
1062  	23.51%      	北部玄驹             	336
1063  	23.50%      	雫ちゃん             	400
1064  	23.45%      	方方                   	1808
1065  	23.44%      	不断樱花             	209
1066  	23.44%      	鸡打不溜             	192
1067  	23.44%      	铅铱                   	64
1068  	23.44%      	迷途                   	64
1069  	23.44%      	蜡笔小帅             	64
1070  	23.44%      	温柔的光             	64
1071  	23.44%      	晚晴                   	64
1072  	23.44%      	川和桜子             	192
1073  	23.44%      	天野ヒトミ          	512
1074  	23.44%      	塔菲                   	384
1075  	23.44%      	喻秋水                	704
1076  	23.44%      	听牌即立             	64
1077  	23.44%      	北                      	64
1078  	23.44%      	milkdragon               	128
1079  	23.44%      	jzjbest                  	128
1080  	23.44%      	Rain                     	64
1081  	23.44%      	Kevin                    	64
1082  	23.44%      	HiramHe                  	64
1083  	23.43%      	Panda棒哒              	2864
1084  	23.42%      	小三元                	17712
1085  	23.40%      	贯                      	2808
1086  	23.39%      	Silence                  	560
1087  	23.39%      	旗客                   	496
1088  	23.38%      	YstarXing                	462
1089  	23.35%      	彩色塑料星          	621
1090  	23.35%      	伪随机                	544
1091  	23.34%      	Weldon                   	10170
1092  	23.33%      	Sin是我的神          	60
1093  	23.33%      	过油肉拉面          	1389
1094  	23.32%      	小流风                	656
1095  	23.30%      	一叶菩提             	176
1096  	23.29%      	拓                      	601
1097  	23.29%      	Ash                      	425
1098  	23.29%      	Ahnenerbe412             	219
1099  	23.28%      	平和                   	524
1100  	23.27%      	耳朵老师             	2819
1101  	23.26%      	到底是谁             	576
1102  	23.26%      	初芝雪音             	288
1103  	23.26%      	永清                   	1840
1104  	23.26%      	往事随风             	6380
1105  	23.26%      	苍落                   	301
1106  	23.24%      	番多多                	1704
1107  	23.24%      	zdd                      	1192
1108  	23.23%      	朱克斯                	254
1109  	23.22%      	萌新大肥猫          	1688
1110  	23.22%      	悠雨丶浪淘沙       	379
1111  	23.22%      	初见                   	6900
1112  	23.21%      	宫村宫子             	336
1113  	23.21%      	奶瓶                   	112
1114  	23.21%      	天唉唉                	112
1115  	23.21%      	博博                   	672
1116  	23.21%      	七七yaa                	112
1117  	23.21%      	ssshamu                  	224
1118  	23.21%      	natsumikka               	112
1119  	23.21%      	TTz                      	224
1120  	23.20%      	小蚊子                	2560
1121  	23.20%      	Virophage                	444
1122  	23.19%      	青花鱼尾             	2432
1123  	23.19%      	青椒牛肚炒饭       	5205
1124  	23.18%      	尚恩                   	2368
1125  	23.18%      	云                      	880
1126  	23.18%      	拾陆                   	384
1127  	23.18%      	蜜橘                   	2852
1128  	23.17%      	举个栗子             	2836
1129  	23.16%      	神奇的飞菊          	544
1130  	23.14%      	我是时光啊          	376
1131  	23.13%      	ikun鸡打王            	3792
1132  	23.12%      	根派                   	160
1133  	23.12%      	小蝎蝎蝎子          	160
1134  	23.11%      	就想摸摸鱼          	1164
1135  	23.10%      	二                      	2688
1136  	23.08%      	数错番紫乌龟       	208
1137  	23.08%      	插ga                    	52
1138  	23.08%      	平和達人             	208
1139  	23.08%      	hong                     	2496
1140  	23.08%      	Maintain                 	208
1141  	23.06%      	WE1RC                    	464
1142  	23.05%      	秀仔                   	256
1143  	23.05%      	技零运十             	256
1144  	23.05%      	九九ya                 	256
1145  	23.05%      	下等立直麻将       	256
1146  	23.05%      	LapisYang                	768
1147  	23.04%      	pecuria                  	560
1148  	23.01%      	琪露诺不是九       	352
1149  	23.01%      	spmagic                  	452
1150  	23.01%      	燚飞扬                	1504
1151  	23.00%      	柳梦璃                	1248
1152  	22.99%      	瓜瓜瓜宸             	448
1153  	22.99%      	依璐                   	448
1154  	22.98%      	雪梦可可豆          	1040
1155  	22.98%      	晨三                   	792
1156  	22.98%      	七夜的许愿星       	1680
1157  	22.98%      	全求人                	2816
1158  	22.97%      	福娃二妹             	640
1159  	22.96%      	Randy                    	3101
1160  	22.95%      	坎坷苦                	902
1161  	22.95%      	阿彰不凑番          	1072
1162  	22.94%      	afanty                   	1264
1163  	22.94%      	佰番shooter            	3461
1164  	22.92%      	黎子糕                	48
1165  	22.92%      	萌新大黄蜂          	384
1166  	22.92%      	白纯里绪             	96
1167  	22.92%      	王大星                	288
1168  	22.92%      	沮望                   	384
1169  	22.92%      	木之心                	48
1170  	22.92%      	平生欢                	96
1171  	22.92%      	娄山关                	96
1172  	22.92%      	奈芙莲                	624
1173  	22.92%      	取名废                	48
1174  	22.92%      	五河かがく          	48
1175  	22.92%      	不爱飞的雕          	240
1176  	22.92%      	trane                    	960
1177  	22.92%      	pfsP                     	48
1178  	22.92%      	neurax                   	48
1179  	22.92%      	Kay1212                  	48
1180  	22.91%      	阿月                   	4872
1181  	22.91%      	墨羽                   	585
1182  	22.84%      	小傻子                	416
1183  	22.84%      	菜籽的菜             	3280
1184  	22.83%      	荆芥特好吃          	368
1185  	22.81%      	自摸8001600            	938
1186  	22.81%      	外部号                	320
1187  	22.81%      	Jencese2号              	320
1188  	22.80%      	加油各位             	1136
1189  	22.79%      	桃蹊柳陌             	7232
1190  	22.78%      	kanna                    	1229
1191  	22.78%      	不吃葱花             	496
1192  	22.77%      	早哥                   	448
1193  	22.76%      	四喜                   	4459
1194  	22.75%      	GoodNight                	400
1195  	22.75%      	冰印神座             	1455
1196  	22.73%      	舛敖                   	176
1197  	22.73%      	Yu無礼                 	176
1198  	22.73%      	樱华                   	5025
1199  	22.71%      	emo                      	480
1200  	22.70%      	xkfy                     	912
1201  	22.70%      	Iconoclastic             	586
1202  	22.70%      	山丹丹开花          	3917
1203  	22.67%      	Candycane                	6316
1204  	22.67%      	歌彫                   	2567
1205  	22.67%      	duncan21                 	1879
1206  	22.66%      	Chaojisamoye             	587
1207  	22.66%      	草莓                   	128
1208  	22.66%      	狠人大帝             	128
1209  	22.66%      	清梦挽歌             	128
1210  	22.66%      	cdg                      	128
1211  	22.63%      	Szdzs                    	1763
1212  	22.63%      	inami                    	928
1213  	22.63%      	Marygold1                	464
1214  	22.63%      	ChaosDon                 	1264
1215  	22.62%      	Yuki琪琪               	2736
1216  	22.60%      	三十                   	1699
1217  	22.60%      	天使的浦             	624
1218  	22.60%      	因幡爱瑠             	208
1219  	22.60%      	乾澜                   	208
1220  	22.58%      	歳納京子             	248
1221  	22.58%      	三百斤小胖熊       	248
1222  	22.54%      	余光                   	1260
1223  	22.54%      	sanse                    	528
1224  	22.54%      	炙易狐                	4788
1225  	22.53%      	Mo鱼                    	2952
1226  	22.52%      	海                      	968
1227  	22.50%      	超级同花顺          	160
1228  	22.50%      	蓝岚                   	80
1229  	22.50%      	老歪子                	80
1230  	22.50%      	红酒味汽水          	160
1231  	22.50%      	无有之间             	80
1232  	22.50%      	我是                   	160
1233  	22.50%      	夤夜长风             	80
1234  	22.50%      	云糜                   	160
1235  	22.50%      	rapid                    	80
1236  	22.50%      	fyiak                    	240
1237  	22.50%      	dmd                      	80
1238  	22.50%      	ZJLee                    	320
1239  	22.50%      	Melacau                  	80
1240  	22.50%      	Lorvain                  	80
1241  	22.49%      	长崎素世             	587
1242  	22.48%      	涛                      	1646
1243  	22.47%      	相约四季             	672
1244  	22.43%      	小黑白                	272
1245  	22.41%      	信噪比                	290
1246  	22.40%      	糊涂蜜蜜             	1424
1247  	22.40%      	黎洛溟JM              	192
1248  	22.40%      	调皮的猴子1         	192
1249  	22.40%      	チャガゼロ          	192
1250  	22.39%      	平宫杏奈             	746
1251  	22.38%      	KNK                      	688
1252  	22.38%      	ftedh                    	496
1253  	22.36%      	sfsniper                 	948
1254  	22.36%      	zerozeng                 	4128
1255  	22.35%      	梅梅梅梅             	1472
1256  	22.34%      	八番就好             	864
1257  	22.33%      	一1四五14             	2257
1258  	22.32%      	馆长长长长长       	112
1259  	22.32%      	阿珊                   	784
1260  	22.32%      	百千万                	112
1261  	22.32%      	深海大菠萝          	112
1262  	22.32%      	江鸟                   	448
1263  	22.32%      	次方                   	112
1264  	22.32%      	山不言                	336
1265  	22.32%      	嗯好可以行2         	336
1266  	22.32%      	咕咕咕1               	112
1267  	22.32%      	miracle                  	112
1268  	22.32%      	linkenwu                 	112
1269  	22.32%      	lidai                    	2760
1270  	22.32%      	homasWSC                 	1380
1271  	22.30%      	国标小渣渣          	5619
1272  	22.29%      	ferry                    	960
1273  	22.29%      	王致和卤大鹅       	525
1274  	22.27%      	雷雨霆                	1792
1275  	22.27%      	伯约2                  	1024
1276  	22.27%      	JN                       	256
1277  	22.22%      	诗人哪                	144
1278  	22.22%      	石井一马             	144
1279  	22.22%      	沉默的西风          	288
1280  	22.22%      	春風送福             	144
1281  	22.22%      	捷尔                   	144
1282  	22.22%      	启丶沉卑             	576
1283  	22.22%      	内鬼                   	144
1284  	22.22%      	gggluggg                 	144
1285  	22.22%      	章无律                	2480
1286  	22.18%      	Jenceses                 	496
1287  	22.17%      	着相                   	4114
1288  	22.17%      	就说小伙路过       	1024
1289  	22.15%      	FMA                      	3891
1290  	22.15%      	后来                   	2208
1291  	22.13%      	欧宸羽                	1360
1292  	22.12%      	赤木茂                	6541
1293  	22.12%      	吴三牛                	3246
1294  	22.12%      	明绣                   	208
1295  	22.12%      	彩色哥                	208
1296  	22.12%      	嘻嘻哈哈             	3120
1297  	22.12%      	Trin                     	208
1298  	22.08%      	诸葛长青             	77
1299  	22.08%      	hb                       	77
1300  	22.07%      	沧九                   	512
1301  	22.07%      	Imok                     	512
1302  	22.06%      	落樱焚雪             	136
1303  	22.06%      	汐楚三月             	272
1304  	22.05%      	加勒比海带          	712
1305  	22.05%      	逃课的安             	576
1306  	22.04%      	qzgg                     	304
1307  	22.02%      	祁连祈知             	336
1308  	22.02%      	bagua                    	336
1309  	22.01%      	图图帕特             	1104
1310  	22.00%      	只打CHAGA              	400
1311  	22.00%      	浮生小朋友          	2032
1312  	21.99%      	乌克兰                	2656
1313  	21.98%      	小天天err             	2625
1314  	21.96%      	Tetriseffect             	1216
1315  	21.95%      	月与星空             	82
1316  	21.95%      	lifeline                 	656
1317  	21.94%      	xunshan                  	360
1318  	21.92%      	Hinson                   	1200
1319  	21.92%      	萌新白羽             	616
1320  	21.91%      	正弦                   	324
1321  	21.88%      	滚烫小豆浆          	1723
1322  	21.88%      	达斯眉目             	128
1323  	21.88%      	输到想妈妈          	96
1324  	21.88%      	芋头                   	64
1325  	21.88%      	老子很帥             	192
1326  	21.88%      	绝寂                   	128
1327  	21.88%      	真名不好取          	192
1328  	21.88%      	爱喝水的思          	96
1329  	21.88%      	渋德安                	64
1330  	21.88%      	楚天危楼独倚       	32
1331  	21.88%      	栖久                   	32
1332  	21.88%      	日安夜愿             	64
1333  	21.88%      	成歩堂龍1            	64
1334  	21.88%      	幻浪                   	256
1335  	21.88%      	左彼篝思劝颊       	224
1336  	21.88%      	小小鹿                	32
1337  	21.88%      	天胡                   	96
1338  	21.88%      	天天                   	96
1339  	21.88%      	大节不夺             	32
1340  	21.88%      	大三元                	32
1341  	21.88%      	垒浮云                	32
1342  	21.88%      	嘿嘿嘿哈             	64
1343  	21.88%      	北京九十四中       	32
1344  	21.88%      	加藤黄瓜             	32
1345  	21.88%      	光明之眼             	192
1346  	21.88%      	三无将                	64
1347  	21.88%      	zsswg                    	96
1348  	21.88%      	theone                   	32
1349  	21.88%      	quill                    	32
1350  	21.88%      	patty                    	32
1351  	21.88%      	owen2006                 	32
1352  	21.88%      	majongmaster             	64
1353  	21.88%      	kozend                   	32
1354  	21.88%      	kgrox                    	320
1355  	21.88%      	Yawncat                  	32
1356  	21.88%      	TiccyWu                  	32
1357  	21.88%      	Sky                      	32
1358  	21.88%      	Oracle                   	64
1359  	21.88%      	Lily0818                 	32
1360  	21.88%      	FrAtk                    	64
1361  	21.88%      	Fayehe                   	128
1362  	21.88%      	CHAGAJencese             	32
1363  	21.88%      	Aspartic11               	64
1364  	21.88%      	Archetto                 	256
1365  	21.88%      	AbbyKo                   	320
1366  	21.87%      	熵减                   	750
1367  	21.84%      	欧偷袭圣手          	1392
1368  	21.82%      	喜欢做大牌          	2576
1369  	21.77%      	luoshen                  	464
1370  	21.76%      	Matter                   	1264
1371  	21.76%      	絲絲                   	1356
1372  	21.75%      	初冬666                	400
1373  	21.73%      	唔C迪C                 	1040
1374  	21.72%      	空想少女             	2348
1375  	21.72%      	vicky                    	944
1376  	21.71%      	kjd                      	304
1377  	21.68%      	张丹丹                	3312
1378  	21.68%      	周平                   	8309
1379  	21.65%      	诈和天地人和       	6470
1380  	21.65%      	葫芦丶娃             	896
1381  	21.65%      	pedro                    	448
1382  	21.65%      	angu                     	448
1383  	21.64%      	青椒                   	684
1384  	21.63%      	洋山芋炒咸鱼       	208
1385  	21.63%      	星月城                	208
1386  	21.63%      	去去                   	416
1387  	21.63%      	Helen                    	208
1388  	21.63%      	ChloeZ                   	624
1389  	21.62%      	kulin                    	111
1390  	21.60%      	BestMaomi                	324
1391  	21.59%      	夏野川                	176
1392  	21.59%      	下张自摸真君       	176
1393  	21.58%      	冰糖榴梨             	139
1394  	21.58%      	傻哥哥                	9842
1395  	21.56%      	佟佟家                	1767
1396  	21.55%      	cx遇恒                 	608
1397  	21.53%      	kk                       	1816
1398  	21.53%      	只和平和             	144
1399  	21.53%      	九莲老登             	432
1400  	21.53%      	v70                      	144
1401  	21.52%      	星间梦影             	1761
1402  	21.48%      	傻逼克高手          	256
1403  	21.48%      	Tortov                   	256
1404  	21.48%      	八九胡十万          	4018
1405  	21.43%      	静座                   	112
1406  	21.43%      	茉莉鲨                	112
1407  	21.43%      	科大                   	112
1408  	21.43%      	抱米花哦             	224
1409  	21.43%      	帽帽                   	112
1410  	21.43%      	墨色清涟池          	112
1411  	21.43%      	xyhsjh                   	112
1412  	21.43%      	qsw2025                  	336
1413  	21.43%      	citrus                   	224
1414  	21.43%      	YK712                    	224
1415  	21.43%      	ATTACKER75               	224
1416  	21.38%      	YC大人                 	304
1417  	21.38%      	逆光w                  	1104
1418  	21.37%      	土豆豆鸭             	716
1419  	21.37%      	猪突猛进             	688
1420  	21.37%      	Jk酱                    	688
1421  	21.37%      	二策                   	908
1422  	21.35%      	留下的静悄悄       	384
1423  	21.35%      	璃茉                   	192
1424  	21.35%      	清风明月             	192
1425  	21.35%      	北条沙都子          	192
1426  	21.35%      	ShovelKnight             	384
1427  	21.35%      	NCO                      	192
1428  	21.34%      	雪豹                   	656
1429  	21.32%      	牌手                   	272
1430  	21.32%      	大米                   	272
1431  	21.32%      	出道即巅峰          	272
1432  	21.32%      	QinNai                   	272
1433  	21.31%      	小犬卡西             	704
1434  	21.28%      	voncast                  	672
1435  	21.25%      	马砻                   	240
1436  	21.25%      	随随便便             	400
1437  	21.25%      	阿飞                   	320
1438  	21.25%      	逍遥自在             	160
1439  	21.25%      	诚                      	80
1440  	21.25%      	花见由里             	80
1441  	21.25%      	源千鹤                	80
1442  	21.25%      	提纳里                	240
1443  	21.25%      	宗门天骄             	160
1444  	21.25%      	夜雨桥                	80
1445  	21.25%      	十鬼蛇沃玛          	320
1446  	21.25%      	刘十六                	80
