======================================
Tsumo-against Rate (被摸率) = tsumo_against_count / total_rounds
Generated at: 2026-01-09 00:24:50
Total players: 1934
======================================

Rank  	Rate        	Player Name              	Rounds
743   	20.56%      	缥缈qwq                	608
744   	20.55%      	秀儿稳                	1552
745   	20.55%      	初见                   	6116
746   	20.54%      	佟佟家                	1767
747   	20.54%      	阿珊                   	784
748   	20.54%      	科大                   	112
749   	20.54%      	玖儿                   	112
750   	20.54%      	渣渣夕                	112
751   	20.54%      	沉江月                	112
752   	20.54%      	封语                   	112
753   	20.54%      	YandereChan              	112
754   	20.54%      	卢YYY                   	1383
755   	20.53%      	潇飒                   	872
756   	20.53%      	阿月                   	3800
757   	20.52%      	桃蹊柳陌             	7232
758   	20.52%      	kay                      	2169
759   	20.51%      	Imok                     	512
760   	20.50%      	番多多                	1512
761   	20.50%      	虎鲸                   	400
762   	20.50%      	加贝勒                	2864
763   	20.49%      	西月                   	288
764   	20.49%      	丝瓜                   	288
765   	20.49%      	kjd                      	288
766   	20.48%      	唔C迪C                 	1040
767   	20.47%      	牛黑奶白             	928
768   	20.47%      	茗芮里                	1280
769   	20.46%      	星间梦影             	689
770   	20.46%      	紫电改二             	1007
771   	20.45%      	走无常                	528
772   	20.45%      	狂吃狂日             	1144
773   	20.45%      	ofor                     	88
774   	20.45%      	ninaelle                 	176
775   	20.45%      	流沙                   	3359
776   	20.45%      	樱华                   	4689
777   	20.45%      	业6forever              	6113
778   	20.43%      	泡哥                   	2594
779   	20.43%      	希岸子                	3622
780   	20.42%      	火哥                   	1376
781   	20.41%      	理论力学             	1259
782   	20.41%      	Matter                   	1264
783   	20.41%      	后门概念神          	1328
784   	20.40%      	xYz                      	2524
785   	20.40%      	我是战神             	2108
786   	20.39%      	爪哇龟                	304
787   	20.39%      	打雀青年             	304
788   	20.39%      	yy小泠                 	608
789   	20.38%      	歌彫                   	2311
790   	20.38%      	彤轩                   	736
791   	20.38%      	Koucha                   	368
792   	20.38%      	HZ                       	800
793   	20.36%      	CHAGA02                  	28121
794   	20.36%      	萌新小精灵          	1552
795   	20.34%      	sdmt                     	1352
796   	20.34%      	北风萧霄             	5684
797   	20.33%      	尾翼                   	2386
798   	20.31%      	雪梦可可豆          	1024
799   	20.31%      	遠坂見月             	64
800   	20.31%      	羡鱼                   	192
801   	20.31%      	碰碰胡幺九刻       	64
802   	20.31%      	疯帽子                	128
803   	20.31%      	我最逍遥             	64
804   	20.31%      	川和桜子             	192
805   	20.31%      	外部号                	320
806   	20.31%      	冰蓝雨晨             	128
807   	20.31%      	兰姐                   	384
808   	20.31%      	云枫                   	64
809   	20.31%      	kabidesu                 	256
810   	20.31%      	cccccc                   	576
811   	20.31%      	Simon919                 	192
812   	20.31%      	River                    	320
813   	20.31%      	Mercy                    	128
814   	20.31%      	Hongstone                	320
815   	20.31%      	HiramHe                  	64
816   	20.31%      	Archetto                 	256
817   	20.31%      	佰番shooter            	3269
818   	20.30%      	kima                     	3616
819   	20.30%      	东宫之主             	2966
820   	20.29%      	GBAWA                    	409
821   	20.29%      	维尔斯特拉斯       	1104
822   	20.29%      	小老毕                	4283
823   	20.29%      	闪电云                	3248
824   	20.29%      	酱油蛙                	3056
825   	20.28%      	Nekkoya                  	720
826   	20.27%      	赤木茂                	6541
827   	20.27%      	zerong                   	2768
828   	20.27%      	诈和天地人和       	5798
829   	20.27%      	渋勍                   	528
830   	20.26%      	Lemontruth               	987
831   	20.25%      	国标小渣渣          	5619
832   	20.25%      	玖月玖                	400
833   	20.24%      	章无律                	2480
834   	20.24%      	永清                   	1329
835   	20.22%      	着相                   	4114
836   	20.22%      	四错和散了          	628
837   	20.22%      	妙也                   	272
838   	20.22%      	emo                      	272
839   	20.21%      	伯约                   	2251
840   	20.21%      	LapisYang                	752
841   	20.21%      	小三元                	16107
842   	20.20%      	葫芦丶娃             	896
843   	20.20%      	当红辣子君          	3664
844   	20.20%      	Szdzs                    	1530
845   	20.19%      	四喜                   	3828
846   	20.19%      	青椒牛肚炒饭       	5205
847   	20.19%      	落英                   	2546
848   	20.18%      	依万苏                	5362
849   	20.18%      	猫头鹰                	5139
850   	20.18%      	张磊                   	2478
851   	20.17%      	柒柒                   	813
852   	20.17%      	UsamiRenko               	119
853   	20.17%      	枭风雀庄             	3263
854   	20.17%      	二d                     	848
855   	20.16%      	修改昵称             	11722
856   	20.16%      	铃声末响             	2704
857   	20.15%      	yyyyy                    	1216
858   	20.14%      	钙热                   	288
859   	20.14%      	苹果派                	288
860   	20.14%      	老馋馋                	144
861   	20.14%      	愿樱落时见你       	144
862   	20.14%      	工藤新一             	288
863   	20.14%      	初芝雪音             	288
864   	20.14%      	gggmouseee               	288
865   	20.14%      	Masion                   	576
866   	20.13%      	投影机                	944
867   	20.12%      	伏黑惠的玉犬       	656
868   	20.11%      	quzer                    	1044
869   	20.11%      	多来雀庄             	2158
870   	20.11%      	凑友顺那             	368
871   	20.11%      	伊尔                   	368
872   	20.10%      	云栖花间             	1184
873   	20.10%      	滚滚浪花             	597
874   	20.10%      	yulearning               	1617
875   	20.10%      	嘻嘻哈哈             	3120
876   	20.09%      	StevenCai                	637
877   	20.09%      	八九边7               	1488
878   	20.09%      	YOLO                     	2160
879   	20.09%      	矮胖诗客ll           	448
880   	20.09%      	四四子                	224
881   	20.09%      	单机北北             	224
882   	20.09%      	TT55                     	448
883   	20.09%      	休息1下玩1会        	1832
884   	20.08%      	Duke                     	1200
885   	20.08%      	CHAGA06                  	996
886   	20.08%      	周平                   	7118
887   	20.07%      	lusika                   	1968
888   	20.07%      	Weldon                   	9322
889   	20.06%      	蜜橘                   	2408
890   	20.05%      	浪漫                   	4762
891   	20.05%      	孟丽莉                	738
892   	20.05%      	WLSTALIN                 	384
893   	20.05%      	柳梦璃                	1232
894   	20.05%      	吸烟酱                	853
895   	20.04%      	真心                   	2640
896   	20.03%      	音律                   	1173
897   	20.03%      	Inf                      	1952
898   	20.03%      	东西喵                	2207
899   	20.02%      	Hinson                   	1184
900   	20.01%      	和平                   	4052
901   	20.00%      	黄腾                   	80
902   	20.00%      	雪华yukivv             	80
903   	20.00%      	超级同花顺          	160
904   	20.00%      	落青                   	160
905   	20.00%      	琉璃                   	240
906   	20.00%      	浅                      	160
907   	20.00%      	橙                      	80
908   	20.00%      	月明天朗             	240
909   	20.00%      	无有之间             	80
910   	20.00%      	我来截个和          	160
911   	20.00%      	寳儿丶少爷          	320
912   	20.00%      	天野ヒトミ          	480
913   	20.00%      	吴下阿蒙             	80
914   	20.00%      	初冬666                	400
915   	20.00%      	刘十六                	80
916   	20.00%      	云糜                   	160
917   	20.00%      	shiro                    	80
918   	20.00%      	rapid                    	80
919   	20.00%      	ExplodedCT               	240
920   	20.00%      	EndlesS                  	80
921   	20.00%      	国麻萧寒             	8972
922   	19.99%      	Krtecek                  	1401
923   	19.98%      	爱の火车票          	1201
924   	19.98%      	星云                   	2718
925   	19.97%      	alaya23                  	3776
926   	19.96%      	灰色天空             	2775
927   	19.96%      	真随机                	2675
928   	19.96%      	悲秋客                	516
929   	19.96%      	恐怖福瑞             	992
930   	19.96%      	AlCu2764                 	992
931   	19.96%      	张张进张             	9490
932   	19.95%      	麻哥                   	2496
933   	19.95%      	L香味                  	416
934   	19.94%      	夜幕遮星             	336
935   	19.93%      	萌新大白獭          	3161
936   	19.93%      	滚烫小豆浆          	1611
937   	19.92%      	自摸8001600            	778
938   	19.92%      	枰                      	256
939   	19.92%      	花君子                	1757
940   	19.91%      	一只柠檬             	3490
941   	19.91%      	追影                   	1532
942   	19.91%      	老蒋专点13幺        	2567
943   	19.90%      	月出星河             	628
944   	19.90%      	李风乐                	1392
945   	19.90%      	张丹丹                	3312
946   	19.89%      	雄关迈步             	2368
947   	19.89%      	雀蛏                   	362
948   	19.89%      	超级无敌粉毛       	352
949   	19.89%      	渣宝                   	176
950   	19.89%      	小犬卡西             	704
951   	19.89%      	下张自摸真君       	176
952   	19.89%      	diaryw                   	1056
953   	19.88%      	卖间久里代          	1710
954   	19.88%      	贰山山                	2384
955   	19.86%      	ysrs                     	2452
956   	19.86%      	Anna                     	3016
957   	19.86%      	PetrCech                 	972
958   	19.85%      	mousuan                  	272
959   	19.85%      	M81                      	136
960   	19.84%      	梅梅梅梅             	1472
961   	19.84%      	卡小雷                	736
962   	19.84%      	小柚子                	4134
963   	19.83%      	Panda棒哒              	2864
964   	19.83%      	白夜撞鬼             	343
965   	19.82%      	海伯利安             	1120
966   	19.82%      	新手二段里仑       	1211
967   	19.81%      	吴三牛                	3150
968   	19.80%      	加勒比海带          	712
969   	19.80%      	元原园神             	2480
970   	19.80%      	水色如烟             	2460
971   	19.80%      	陈楠                   	3228
972   	19.79%      	秋秋                   	96
973   	19.79%      	無番和自摸          	96
974   	19.79%      	清风                   	96
975   	19.79%      	姬攻千歌音          	384
976   	19.79%      	咕咕咕1               	96
977   	19.79%      	叮叮                   	1344
978   	19.79%      	ohmymy                   	96
979   	19.79%      	Quandaiwu42              	96
980   	19.78%      	自摸七对             	1572
981   	19.78%      	芋蔗                   	91
982   	19.77%      	Schubert                 	784
983   	19.77%      	Ace                      	1568
984   	19.77%      	阿彰不凑番          	688
985   	19.76%      	Chaojisamoye             	587
986   	19.75%      	南方孤影             	1200
987   	19.75%      	帆夜                   	709
988   	19.74%      	红叶                   	152
989   	19.73%      	病娇灰姑娘          	1429
990   	19.73%      	越                      	2544
991   	19.72%      	KaneSHEN                 	1344
992   	19.71%      	宽心                   	421
993   	19.71%      	二策                   	908
994   	19.71%      	绫地宁宁             	208
995   	19.71%      	相川まりえ          	1248
996   	19.71%      	Feira                    	208
997   	19.71%      	长崎素世             	411
998   	19.70%      	灯波月华             	3883
999   	19.70%      	八云紫幽幽子       	528
1000  	19.70%      	不知苦                	1122
1001  	19.70%      	sanse                    	528
1002  	19.69%      	克兰娜德             	320
1003  	19.69%      	冰雪羊之角          	894
1004  	19.65%      	lagrange1013             	3419
1005  	19.65%      	猫猫今天吃啥       	2722
1006  	19.65%      	轻轻的飘             	1552
1007  	19.65%      	量子限域             	1720
1008  	19.64%      	一1四五14             	1909
1009  	19.64%      	阿楠                   	672
1010  	19.64%      	硅基生命             	224
1011  	19.64%      	河提                   	112
1012  	19.64%      	摇摇奶昔             	560
1013  	19.64%      	Alola                    	224
1014  	19.64%      	茅老道                	4720
1015  	19.63%      	正确每一打          	2012
1016  	19.63%      	hrb                      	2048
1017  	19.63%      	哎呦我去             	1712
1018  	19.61%      	燚飞扬                	1504
1019  	19.61%      	麻将小白             	5379
1020  	19.61%      	不会玩的萌新       	724
1021  	19.61%      	gris                     	816
1022  	19.60%      	蓝天skyhuner           	1056
1023  	19.60%      	小龙女                	5863
1024  	19.59%      	lingtong                 	592
1025  	19.59%      	千千晚星             	3420
1026  	19.59%      	封兽鵺                	1593
1027  	19.58%      	自摸全求人          	240
1028  	19.58%      	白茉晴                	240
1029  	19.58%      	James                    	240
1030  	19.58%      	蛋黄派                	7001
1031  	19.58%      	椎名真白             	567
1032  	19.58%      	念天地之悠悠       	3024
1033  	19.57%      	一田                   	1799
1034  	19.57%      	喵可莉                	1104
1035  	19.57%      	余歌                   	2024
1036  	19.57%      	pzhyjz                   	368
1037  	19.56%      	秋季                   	12345
1038  	19.56%      	Eric                     	2076
1039  	19.56%      	Encyclopedia             	4735
1040  	19.55%      	在摸鱼中             	808
1041  	19.55%      	还在流浪             	624
1042  	19.55%      	天使的浦             	624
1043  	19.55%      	mika                     	3412
1044  	19.55%      	Jvruo                    	1284
1045  	19.55%      	龙lwf                   	4093
1046  	19.54%      	江海寄余生          	1136
1047  	19.54%      	陈光耀cgy             	783
1048  	19.54%      	玖柒、97              	1520
1049  	19.53%      	绝寂                   	128
1050  	19.53%      	福娃二妹             	640
1051  	19.53%      	欧鳇要下头          	128
1052  	19.53%      	弗兰基                	1152
1053  	19.53%      	小傻子                	128
1054  	19.53%      	凛樱                   	128
1055  	19.53%      	令狐封                	256
1056  	19.51%      	晴天                   	2640
1057  	19.51%      	Pluis                    	528
1058  	19.50%      	YOUGA                    	1328
1059  	19.50%      	benzene                  	2928
1060  	19.50%      	Jux                      	6774
1061  	19.50%      	烦了就打男人       	1318
1062  	19.50%      	方方                   	1472
1063  	19.49%      	zerozeng                 	3792
1064  	19.49%      	浮光                   	6250
1065  	19.49%      	杜陵路                	272
1066  	19.49%      	天门                   	1088
1067  	19.49%      	RBsq                     	272
1068  	19.48%      	KNK                      	688
1069  	19.47%      	王洋                   	2624
1070  	19.47%      	襄下樊人             	4252
1071  	19.47%      	只打八万             	3837
1072  	19.46%      	艳阳天                	1002
1073  	19.46%      	火老弟                	1665
1074  	19.46%      	卡卡                   	2621
1075  	19.45%      	农园蒸粥             	1018
1076  	19.44%      	鳗鱼                   	144
1077  	19.44%      	雾雾子                	288
1078  	19.44%      	葛天帝                	288
1079  	19.44%      	老张                   	288
1080  	19.44%      	格兰                   	3852
1081  	19.44%      	威震逍遥津          	864
1082  	19.44%      	nima                     	144
1083  	19.44%      	brilliant                	36
1084  	19.44%      	雨萌小小酱          	3379
1085  	19.44%      	过油肉拉面          	1389
1086  	19.44%      	盛年莫当             	4044
1087  	19.43%      	pcx1078                  	1271
1088  	19.43%      	樱小路                	736
1089  	19.43%      	Ch1ak1                   	736
1090  	19.43%      	青花鱼尾             	2064
1091  	19.43%      	仰望星空派          	1184
1092  	19.43%      	gbnewbie                 	592
1093  	19.41%      	低级泰坦             	2952
1094  	19.41%      	sfsniper                 	948
1095  	19.41%      	黑道代打つ          	304
1096  	19.41%      	小熊                   	304
1097  	19.41%      	handsomeboy              	809
1098  	19.40%      	pluto                    	1376
1099  	19.40%      	韦一笑                	6228
1100  	19.39%      	绿豆龙                	1088
1101  	19.39%      	阿良                   	1676
1102  	19.39%      	山前没相见          	2656
1103  	19.39%      	Buffon                   	4260
1104  	19.39%      	北宸星落             	944
1105  	19.38%      	连六                   	4789
1106  	19.38%      	破破                   	960
1107  	19.38%      	琉璃宇宙             	160
1108  	19.38%      	小白                   	160
1109  	19.38%      	Jk酱                    	640
1110  	19.38%      	Attersee                 	320
1111  	19.36%      	吴下阿濛             	656
1112  	19.36%      	lakeside                 	2624
1113  	19.36%      	青緺                   	4654
1114  	19.36%      	放浪雀士             	2392
1115  	19.35%      	青龙吟秋水          	832
1116  	19.35%      	lidai                    	2760
1117  	19.35%      	滑稽是内鬼          	336
1118  	19.34%      	Tiger                    	1696
1119  	19.32%      	鬼手大师兄          	2376
1120  	19.32%      	浅葱狐冢             	176
1121  	19.32%      	桜坂逢里             	352
1122  	19.31%      	深的蓝                	1072
1123  	19.31%      	海风                   	492
1124  	19.31%      	只胡小天凤          	492
1125  	19.31%      	xiong                    	2533
1126  	19.29%      	杠开三条             	368
1127  	19.29%      	banz                     	368
1128  	19.29%      	陌猪猪                	4920
1129  	19.28%      	林嘿嘿3号            	6997
1130  	19.28%      	往事随风             	6380
1131  	19.27%      	超硬大七星          	192
1132  	19.27%      	Marygold1                	384
1133  	19.26%      	青雀                   	592
1134  	19.26%      	梁森                   	296
1135  	19.25%      	紫翅                   	400
1136  	19.25%      	HyZha                    	1460
1137  	19.24%      	Tetriseffect             	1216
1138  	19.24%      	菲洛菲洛菲          	712
1139  	19.23%      	黒い雨                	208
1140  	19.23%      	萧何                   	286
1141  	19.23%      	插ga                    	52
1142  	19.23%      	北部玄驹             	208
1143  	19.23%      	TTz                      	208
1144  	19.23%      	PtF6                     	52
1145  	19.22%      	金大爸                	2112
1146  	19.22%      	咖啡                   	640
1147  	19.21%      	明薪99                 	432
1148  	19.21%      	八番就好             	864
1149  	19.20%      	MINT                     	552
1150  	19.19%      	喵爹真不是咪       	11553
1151  	19.19%      	xkfy                     	912
1152  	19.19%      	番茄不能炒蛋       	443
1153  	19.18%      	laitedao                 	5479
1154  	19.17%      	小柒zZ                 	240
1155  	19.17%      	南法信法南          	240
1156  	19.16%      	WAduck                   	1336
1157  	19.16%      	月见琥珀             	2192
1158  	19.16%      	天使的秤             	4338
1159  	19.15%      	ftedh                    	496
1160  	19.15%      	Tibochapo                	1488
1161  	19.15%      	梦幻情怀             	705
1162  	19.14%      	举个栗子             	2612
1163  	19.14%      	青岛浪速小梁       	256
1164  	19.14%      	M16A1                    	512
1165  	19.14%      	Chadvent                 	256
1166  	19.14%      	cidocron                 	2576
1167  	19.12%      	afanty                   	800
1168  	19.12%      	frankie21                	2181
1169  	19.12%      	樱淳宝贝子          	272
1170  	19.12%      	W凌焱                  	544
1171  	19.11%      	立花明明子          	5856
1172  	19.10%      	台风                   	1340
1173  	19.10%      	落殇                   	848
1174  	19.10%      	逃课的安             	576
1175  	19.10%      	妙手捞月             	576
1176  	19.10%      	不名                   	288
1177  	19.10%      	penguin                  	288
1178  	19.08%      	AmaneCh                  	304
1179  	19.08%      	Albus                    	608
1180  	19.08%      	homasWSC                 	1300
1181  	19.07%      	茗清流                	3356
1182  	19.07%      	御剑飞行             	1311
1183  	19.06%      	二狗狗不狗          	960
1184  	19.06%      	myy                      	320
1185  	19.06%      	ZJLee                    	320
1186  	19.06%      	SunnyWong                	320
1187  	19.06%      	INTP                     	320
1188  	19.05%      	祁连祈知             	336
1189  	19.05%      	易北北                	4683
1190  	19.05%      	宫村宫子             	336
1191  	19.04%      	小玖                   	7052
1192  	19.03%      	日月星辰帅哥       	725
1193  	19.03%      	founded                  	352
1194  	19.02%      	WR                       	2523
1195  	19.02%      	游侠小卢             	1824
1196  	19.02%      	蚀叁夭                	2744
1197  	19.02%      	海狼李林             	2886
1198  	19.02%      	xixi                     	184
1199  	19.02%      	门清一摸五          	4801
1200  	19.01%      	就想摸摸鱼          	1136
1201  	19.01%      	WE1RC                    	384
1202  	19.00%      	蛋黄派派             	1584
1203  	19.00%      	liuachun                 	400
1204  	18.99%      	捌萬                   	237
1205  	18.99%      	霸霸                   	4140
1206  	18.98%      	花开岁月             	295
1207  	18.98%      	天                      	432
1208  	18.98%      	paidax                   	743
1209  	18.98%      	这牌听啥啊          	1328
1210  	18.97%      	Kuma                     	912
1211  	18.95%      	车皇告别日麻       	1071
1212  	18.94%      	晨三                   	792
1213  	18.93%      	未济                   	3280
1214  	18.90%      	AGAHC                    	1296
1215  	18.90%      	榕一                   	656
1216  	18.90%      	tmry                     	656
1217  	18.90%      	平宫杏奈             	746
1218  	18.89%      	心悦                   	1440
1219  	18.89%      	打九万来九万       	1366
1220  	18.87%      	小熊摊手             	853
1221  	18.87%      	就说小伙路过       	864
1222  	18.86%      	小孙看电视          	1840
1223  	18.86%      	麦麦                   	700
1224  	18.85%      	国标菜鸡             	2016
1225  	18.85%      	geruome                  	2823
1226  	18.84%      	萌新白羽             	536
1227  	18.83%      	kk                       	1816
1228  	18.82%      	岚兰                   	2720
1229  	18.82%      	WindHunter               	1424
1230  	18.82%      	有路口                	1536
1231  	18.79%      	云出无心             	2076
1232  	18.76%      	渼酒                   	1141
1233  	18.76%      	陈佳豪                	1189
1234  	18.75%      	miaomiao                 	1621
1235  	18.75%      	鹿鹿                   	16
1236  	18.75%      	魔鬼上路             	96
1237  	18.75%      	馆长长长长长       	112
1238  	18.75%      	顾浅辞                	48
1239  	18.75%      	顾寒9275               	32
1240  	18.75%      	電腦                   	80
1241  	18.75%      	阿寒                   	224
1242  	18.75%      	阿亮                   	880
1243  	18.75%      	铅铱                   	16
1244  	18.75%      	邦德                   	16
1245  	18.75%      	逍遥自在             	160
1246  	18.75%      	逆光w                  	1104
1247  	18.75%      	送分达人             	192
1248  	18.75%      	路可王                	48
1249  	18.75%      	说说                   	32
1250  	18.75%      	見えない             	32
1251  	18.75%      	要来点智乃吗       	176
1252  	18.75%      	西兰花                	16
1253  	18.75%      	萌薪996                	16
1254  	18.75%      	萌新搞事情          	32
1255  	18.75%      	萌新大土松          	80
1256  	18.75%      	萌新pp                 	16
1257  	18.75%      	菠萝自闭了          	64
1258  	18.75%      	菜包子                	48
1259  	18.75%      	荆芥特好吃          	208
1260  	18.75%      	花散峪山人考       	16
1261  	18.75%      	胜负师f               	16
1262  	18.75%      	老歪子                	80
1263  	18.75%      	网络连接失败       	48
1264  	18.75%      	缄默德克萨斯       	80
1265  	18.75%      	绿一色LLFF            	16
1266  	18.75%      	纪清欢                	32
1267  	18.75%      	笹葉更紗             	16
1268  	18.75%      	破灭之魂             	32
1269  	18.75%      	真名不好取          	176
1270  	18.75%      	白鸟翔                	16
1271  	18.75%      	白石奈奈             	16
1272  	18.75%      	璃月雾社             	256
1273  	18.75%      	璀璨猎户座          	160
1274  	18.75%      	琦玉                   	16
1275  	18.75%      	玖月                   	16
1276  	18.75%      	狼                      	48
1277  	18.75%      	牢C                     	16
1278  	18.75%      	火星包                	64
1279  	18.75%      	海子哥                	80
1280  	18.75%      	浪子燕青1974         	80
1281  	18.75%      	流浪月光             	16
1282  	18.75%      	洛心颜                	16
1283  	18.75%      	泽嵘                   	16
1284  	18.75%      	河漢清淺             	128
1285  	18.75%      	沧九                   	496
1286  	18.75%      	池州老赵             	16
1287  	18.75%      	欣er1                   	16
1288  	18.75%      	檐下风铃             	160
1289  	18.75%      	椢床萧寒             	64
1290  	18.75%      	桂茹                   	352
1291  	18.75%      	根派                   	160
1292  	18.75%      	柒分                   	80
1293  	18.75%      	柒七                   	32
1294  	18.75%      	枫野                   	16
1295  	18.75%      	杨桃巧克力酱       	32
1296  	18.75%      	机器人                	16
1297  	18.75%      	普通怪兽奇卡       	32
1298  	18.75%      	星月9996               	736
1299  	18.75%      	昏睡猫投降喵       	448
1300  	18.75%      	日麻是什么          	16
1301  	18.75%      	提纳里                	240
1302  	18.75%      	意凉                   	16
1303  	18.75%      	御无双                	96
1304  	18.75%      	彪哥                   	32
1305  	18.75%      	弧龍星                	1296
1306  	18.75%      	幻月符文             	32
1307  	18.75%      	幻心                   	16
1308  	18.75%      	平和達人             	208
1309  	18.75%      	常陆茉子             	16
1310  	18.75%      	布布                   	48
1311  	18.75%      	山楂9                  	80
1312  	18.75%      	小邓                   	16
1313  	18.75%      	小萧潇笑             	576
1314  	18.75%      	小熊老师丶安       	32
1315  	18.75%      	小流风                	656
1316  	18.75%      	小林                   	16
1317  	18.75%      	小张同学2            	32
1318  	18.75%      	小小小小秋          	48
1319  	18.75%      	小凯凯                	64
1320  	18.75%      	孤高の撃墜王       	16
1321  	18.75%      	妖妖果                	16
1322  	18.75%      	夜雨声烦             	128
1323  	18.75%      	墨风镜花水月       	16
1324  	18.75%      	墨色清涟池          	96
1325  	18.75%      	国标咸菜             	16
1326  	18.75%      	四月墨封             	48
1327  	18.75%      	嗯嗯                   	32
1328  	18.75%      	喵喵机                	16
1329  	18.75%      	唐铭铭                	16
1330  	18.75%      	哈气米                	304
1331  	18.75%      	吕伦                   	32
1332  	18.75%      	吃货小飞飞          	16
1333  	18.75%      	叶凡                   	16
1334  	18.75%      	只道是寻常          	16
1335  	18.75%      	只打萧寒             	16
1336  	18.75%      	友相伴                	48
1337  	18.75%      	南风月明             	16
1338  	18.75%      	单一                   	16
1339  	18.75%      	北京九十四中       	32
1340  	18.75%      	冰极风舞             	32
1341  	18.75%      	内鬼                   	144
1342  	18.75%      	内部号                	32
1343  	18.75%      	倪振民                	144
1344  	18.75%      	佐仓沙耶加          	16
1345  	18.75%      	低调玩家             	16
1346  	18.75%      	仔恒                   	48
1347  	18.75%      	不求人                	64
1348  	18.75%      	不在勿扰             	96
1349  	18.75%      	三索得了MVP          	32
1350  	18.75%      	三无将                	64
1351  	18.75%      	一丶丶丨             	48
1352  	18.75%      	一个没用的          	16
1353  	18.75%      	ツィさん             	16
1354  	18.75%      	チャガゼロ          	192
1355  	18.75%      	zozoko                   	16
1356  	18.75%      	zacian                   	176
1357  	18.75%      	yuanzi                   	48
1358  	18.75%      	yoda                     	128
1359  	18.75%      	xlfd                     	32
1360  	18.75%      	xiao灰灰丶            	80
1361  	18.75%      	xiaokiss                 	16
1362  	18.75%      	xianxin                  	16
1363  	18.75%      	void337                  	16
1364  	18.75%      	tlr                      	16
1365  	18.75%      	suzuya                   	48
1366  	18.75%      	sparkle                  	320
1367  	18.75%      	shapaozi                 	16
1368  	18.75%      	sbyz                     	32
1369  	18.75%      	rzddmx1                  	112
1370  	18.75%      	rainhard                 	16
1371  	18.75%      	qwqaq                    	208
1372  	18.75%      	qucheng                  	176
1373  	18.75%      	pecuria                  	336
1374  	18.75%      	natsumikka               	32
1375  	18.75%      	nanuo3331                	16
1376  	18.75%      	molan                    	16
1377  	18.75%      	memo                     	128
1378  	18.75%      	lwyshawn                 	16
1379  	18.75%      	kgrox                    	320
1380  	18.75%      	kaorukoL0Ve              	16
1381  	18.75%      	jencese                  	32
1382  	18.75%      	ikun                     	48
1383  	18.75%      	huer                     	80
1384  	18.75%      	ghz的打手             	16
1385  	18.75%      	dmd                      	80
1386  	18.75%      	chopper                  	16
1387  	18.75%      	bdbw99                   	1440
1388  	18.75%      	bangdoll                 	160
1389  	18.75%      	YU清清                 	16
1390  	18.75%      	YC大人                 	304
1391  	18.75%      	TinkerBell               	16
1392  	18.75%      	Tilams                   	80
1393  	18.75%      	TMT                      	16
1394  	18.75%      	Sky                      	32
1395  	18.75%      	Shangbeiya               	16
1396  	18.75%      	SCM7716                  	304
1397  	18.75%      	Nowherecsb               	256
1398  	18.75%      	Nff                      	496
1399  	18.75%      	NamelessGod              	16
1400  	18.75%      	Minato                   	16
1401  	18.75%      	Melody                   	128
1402  	18.75%      	Melacau                  	80
1403  	18.75%      	MasterSun                	16
1404  	18.75%      	LogicGhost               	176
1405  	18.75%      	Kevin                    	16
1406  	18.75%      	Imple                    	720
1407  	18.75%      	Helen                    	208
1408  	18.75%      	Freezle                  	192
1409  	18.75%      	Forenal                  	16
1410  	18.75%      	ForThePoints             	16
1411  	18.75%      	Eumenides                	64
1412  	18.75%      	Clay斯托瑟            	80
1413  	18.75%      	Chauvet                  	32
1414  	18.75%      	CKLm                     	96
1415  	18.75%      	C8H16O2                  	16
1416  	18.75%      	AvaMax                   	336
1417  	18.75%      	AbbyKo                   	304
1418  	18.71%      	飞刀                   	1454
1419  	18.71%      	hyperon                  	2224
1420  	18.70%      	暗刻来了             	2064
1421  	18.70%      	许清扬                	1856
1422  	18.69%      	zdd                      	904
1423  	18.69%      	菜籽的菜             	3264
1424  	18.68%      	德之邻                	760
1425  	18.68%      	婆罗摩笈多          	1424
1426  	18.67%      	LuckyTree                	3712
1427  	18.67%      	空白                   	1200
1428  	18.65%      	理查德                	1984
1429  	18.65%      	逻辑猫                	960
1430  	18.62%      	绚彩蓝                	4580
1431  	18.62%      	花毛                   	1901
1432  	18.59%      	三饼发牌姬          	312
1433  	18.58%      	泷泽和典             	296
1434  	18.57%      	Iconoclastic             	490
1435  	18.57%      	Restist                  	544
1436  	18.57%      	菜鸟坟墓             	5645
1437  	18.56%      	苏小弱                	555
1438  	18.55%      	Reisen                   	345
1439  	18.55%      	Jenceses                 	496
1440  	18.55%      	加油各位             	976
1441  	18.54%      	昏睡猫                	2416
1442  	18.54%      	灬                      	2864
1443  	18.53%      	keke                     	928
1444  	18.53%      	小香茶                	448
1445  	18.52%      	四方雀者             	772
1446  	18.51%      	国家二级废物       	832
1447  	18.51%      	TYS                      	1448
1448  	18.50%      	星晴                   	519
1449  	18.48%      	烨卉                   	736
1450  	18.48%      	Miyanaga                 	92
1451  	18.47%      	阿德南                	287
1452  	18.43%      	专打Jencese            	1264
1453  	18.43%      	zymmiwang                	472
1454  	18.43%      	ChloeZ                   	624
1455  	18.42%      	CHAGA110                 	304
1456  	18.41%      	冰雪分类             	2384
1457  	18.41%      	林嘿嘿2号            	945
1458  	18.41%      	大可乐                	880
1459  	18.39%      	星官之夏             	560
1460  	18.37%      	张进步                	1328
1461  	18.36%      	ubisoft                  	1296
