Rank,Rate,Player Name,Player ID,Rounds
123,0.2708333333333333,"小小鹿","bnPEzdMQ",96
124,0.2708333333333333,"崇灯","YRPUAPnB",96
125,0.2708333333333333,"派蒙","P980PMpU",48
126,0.2708333333333333,"流浪月光","o742JHKJ",48
127,0.2708333333333333,"秋8LUE","n9vCVZxB",48
128,0.2708333333333333,"萧十三","RMK2Q0r3",96
129,0.2708333333333333,"青一色","ckWUh4ND",48
130,0.2708333333333333,"青竜","LHiq5JMp",48
131,0.2692307692307692,"ZJU国标分队3","wEjGEyqS",260
132,0.2692307692307692,"peipei","1nNDx0BB",208
133,0.26875,"空折花枝","M8pwBiTz",160
134,0.26704545454545453,"Entelecheia","9L60rAH0",176
135,0.26666666666666666,"马砻","98zSu9qe",240
136,0.265625,"Shangbeiya","6B0ogdTz",64
137,0.265625,"dama王","jsGk9yUc",128
138,0.265625,"pfsP","3icLkm4t",64
139,0.265625,"山猫","jBco4LXQ",128
140,0.265625,"晚晴","mska4wy6",64
141,0.265625,"赖格宝","XZB38WRH",320
142,0.2644230769230769,"Yu無礼","dPNxcxjP",208
143,0.2644230769230769,"国标麻将浪人","pNtsdNSt",208
144,0.2638888888888889,"jzjbest","U8aoFFdY",144
145,0.2625,"第二片天","X67YsDYn",80
146,0.26171875,"三色同顺","nfhq9uPS",256
147,0.2604166666666667,"Rozen","pm3ERfgN",96
148,0.2604166666666667,"sakura","RrLBUmxf",96
149,0.2604166666666667,"小1他","QMVwy721",96
150,0.2604166666666667,"手下马上送和","aKiDAKse",96
151,0.25892857142857145,"御无双青猫","hA4tTBEy",112
152,0.25892857142857145,"风雪奇缘","iMKP4wM7",112
153,0.2578125,"欧尼酱","cxmHXc1k",256
154,0.2569444444444444,"PreB","UCssLzf5",144
155,0.2569444444444444,"沉默的西风","3o92Rnek",288
156,0.2569444444444444,"迫落","3GtKSgAp",144
157,0.2564102564102564,"东瓜帮主","2EYs7kYL",78
158,0.25625,"dz","EUnfRVD6",320
159,0.25625,"肉布斯","fjLTnccK",160
160,0.25396825396825395,"马戏团长","vQTie0rP",504
161,0.25,"ALF","eGGvUfdA",16
162,0.25,"Acylation","9wW9ta5i",96
163,0.25,"BLAZE","UGw1fTP5",16
164,0.25,"CHAGA99","MShck8fs",32
165,0.25,"CregChain","HdNztew1",216
166,0.25,"Fervidstar","8F0GBL2a",32
167,0.25,"Haru","Qdz1bkjz",32
168,0.25,"IO","4M2VCVu0",16
169,0.25,"Kev1n","684ibhom",48
170,0.25,"Kitaura","HtcTR2yn",32
171,0.25,"Lorvain","CqJ7s6ba",288
172,0.25,"MC宇宙RS","UJsAA0J7",132
173,0.25,"Minterror","1NcafvBq",32
174,0.25,"Nemesis","gzP6bq05",136
175,0.25,"PHIGROS","4kHsEUZ5",16
176,0.25,"Pius","2uP04paA",16
177,0.25,"Simba07","72VSQ4BP",96
178,0.25,"TNTzhakiller","aGECembx",96
179,0.25,"TTT","ESNMT4YU",32
180,0.25,"Tin仔","8upePrcW",32
181,0.25,"Tour诺达","Dmhecsxx",16
182,0.25,"UCAS2023","5MWHjoVn",16
183,0.25,"Yerin0626","HBoBAkdd",112
184,0.25,"abi","MansYQFq",16
185,0.25,"coword","JCiH6dcG",32
186,0.25,"dawn","LyNkoEtS",48
187,0.25,"hsr","7CpTmgD2",16
188,0.25,"konskie","XRXM7cey",8
189,0.25,"lys","NBCkmVd4",96
190,0.25,"minji","Kxt68qev",16
191,0.25,"qqll","8tKQT0kJ",128
192,0.25,"sugawara","BUaxt8Nj",176
193,0.25,"terum1212","JwuEgiEN",160
194,0.25,"theone","5nmxeSF7",32
195,0.25,"tooru","3Kedbo4M",16
196,0.25,"wqy","XPa59zgQ",64
197,0.25,"x5y6","gaLBHbsU",16
198,0.25,"xxhhww","qHJa32NB",16
199,0.25,"zaqcxy","Zjx1ey5b",16
200,0.25,"七七yaa","crgJv96X",112
201,0.25,"三倍滿自動姬","HXF131TH",16
202,0.25,"上亿小弟","1cTcWz7P",16
203,0.25,"不重要的同学","5Va2vyNT",16
204,0.25,"丛寂","1Q5HcymV",16
205,0.25,"兆庭","7A8PNDQo",16
206,0.25,"光睿","5PS45Kuj",16
207,0.25,"千叶流心","vDmvPxiu",144
208,0.25,"只会乱吃","FPcPdkqw",128
209,0.25,"吴下阿蒙","sC5kbV5X",192
210,0.25,"夏日浪漫星辰","39KdtA7y",80
211,0.25,"大三元","Ci2KvQ7n",32
212,0.25,"大话王","JmcT6sfp",48
213,0.25,"天清一色","kxBzfU3j",32
214,0.25,"奋豆王","Ge00EC7b",16
215,0.25,"学霸小黑","awx9yazj",24
216,0.25,"小华","KBgq359W",48
217,0.25,"小武","VHwjwYUB",48
218,0.25,"我们的歌","GWGuTQ5y",16
219,0.25,"无番胡连六","aeSc3x8d",16
220,0.25,"无问西东2025","Ad6K9iYP",16
221,0.25,"明石","U0xz0VG1",16
222,0.25,"春米","tY7MoTNC",32
223,0.25,"朋也","BwaiaKWq",32
224,0.25,"木叶","XT67HRpF",80
225,0.25,"林中及时雨","7LN9L9wn",240
226,0.25,"楚天危楼独倚","LnM55tmc",32
227,0.25,"江大麻将AI","Z8p1tU08",256
228,0.25,"流子","ot1MykLg",16
229,0.25,"温柔的光","r9bAXaNh",480
230,0.25,"王牌小管","bB6yTueu",32
231,0.25,"玖染","83pBGf29",16
232,0.25,"珈蓝","cMwhFKF0",16
233,0.25,"白睟","5xKu15GX",16
234,0.25,"相识离散即","i4YdsSNp",32
235,0.25,"空Jian","0qcgMWNp",16
236,0.25,"米夜","oP1M2tGv",80
237,0.25,"羽之野","bvKr8yfL",160
238,0.25,"老千","TrLzeGeX",16
239,0.25,"胡图图图图图","3iZK8s2J",16
240,0.25,"蚂蚁NMIXX","2dxrj7u8",16
241,0.25,"蜗牛","wwH9eo5t",96
242,0.25,"貔貅送分童子","1qoEEN1J",16
243,0.25,"超级妹控","WcZQQZ6x",16
244,0.25,"超级错和王","7ELCKcWA",32
245,0.25,"路辺三條","USXzdyEu",32
246,0.25,"这是一个小号","KBjrexsz",16
247,0.25,"醉酒","o710hPGj",16
248,0.25,"闪电","5Ky3ZmLg",16
249,0.25,"饼蛙","FFaBq3hN",16
250,0.25,"马庭芦花","5zzVB7Vh",192
251,0.24892703862660945,"我想静静","3h46aiUk",233
252,0.24708624708624707,"轻铸","dnpos5pA",429
253,0.2465753424657534,"壹玖陆and417","iNo7QfKc",73
254,0.2465277777777778,"风怒大汉堡","GwUSNczj",288
255,0.2463157894736842,"悠雨丶浪淘沙","0hdrw2W1",475
256,0.24519230769230768,"ShovelKnight","TCEJ6N8K",416
257,0.24519230769230768,"牌搭子","hrao1VWQ",208
258,0.24431818181818182,"叁壹","BrJ4MPJT",176
259,0.24431818181818182,"夏野川","U2TBZdNY",176
260,0.24375,"SansGotLazy","WrnZuPsv",160
261,0.24354243542435425,"根号88","ApcYsfXu",271
262,0.24305555555555555,"诗羽","pQQcBJth",144
263,0.24278846153846154,"乙二胺四乙酸","HMk4ub2t",416
264,0.2421875,"Tolerate","HhRNWNrR",128
265,0.2421875,"立直大王","UX7jJaSb",128
266,0.2421875,"黎洛溟JM","0Q5HoBvz",256
267,0.24166666666666667,"一色三龙会","6heiTbUV",240
268,0.24155405405405406,"幻尘","498khkXF",592
269,0.24155405405405406,"洛兰希尔坠星","r4vxQMTi",592
270,0.24147727272727273,"黑火","5jN3A9aY",352
271,0.24107142857142858,"suliao","hZCj2zkM",112
272,0.24107142857142858,"软趴趴","iNo61ykM",112
273,0.23958333333333334,"Ramoynd","S86wxaz5",96
274,0.23958333333333334,"ccy","VndQ8Zo2",96
275,0.23958333333333334,"zsswg","5dxu91dg",96
276,0.23958333333333334,"总是学不会","9qUCt1f6",288
277,0.23958333333333334,"李早苗","FkdzfrFv",192
278,0.23958333333333334,"蓝岚","4hdvJ6Df",96
279,0.23897058823529413,"lan666","kHrQ27c0",544
280,0.23809523809523808,"bagua","hcgjZYih",336
281,0.2376237623762376,"久遠之花","Jc3WkENo",101
282,0.2375,"CHAGA120","mSXBU8Hc",80
283,0.2375,"Forenal","6Cy4eFbD",80
284,0.2375,"mortal","4Tt8bNpz",240
285,0.2375,"何苏","FBL7xVvz",160
286,0.2375,"六百六十六","WcwY3KxM",80
287,0.2375,"小蝎蝎蝎子","uVaxpsW5",160
288,0.2375,"春風送福","cbqjKaJn",160
289,0.2375,"泠依喵","f2PFpj3M",80
290,0.2375,"潇","HwKRyKVT",160
291,0.2375,"芜芯","gaH9gj90",160
292,0.2375,"花见由里","NansNBPh",80
293,0.23741007194244604,"冰糖榴梨","B9mgZfAb",139
294,0.23717948717948717,"歳納京子","k4YJJYd5",312
295,0.23697916666666666,"voncast","uxJA8x49",768
296,0.23641304347826086,"吃了再日","FDEPgwKH",368
297,0.23622047244094488,"朱克斯","Luvsjmpx",254
298,0.2361111111111111,"无语锂电池","L3v39PgE",576
299,0.2361111111111111,"汐楚三月","Jg8AQU6v",288
300,0.23557692307692307,"NCO","J5rVZqNg",208
301,0.23557692307692307,"一叶菩提","gdpBpA8A",208
302,0.23529411764705882,"祈桜","k3MTrvoz",272
303,0.23516483516483516,"朴彩英","jBZnr8Cm",455
304,0.2348901098901099,"Aimp","nAb0iCLH",728
305,0.2345679012345679,"正弦","1dzM4vZC",324
306,0.234375,"Bullshitmatt","rrjy2Knf",64
307,0.234375,"DSCH","TgXdMczg",128
308,0.234375,"majongmaster","hQxPJwha",64
309,0.234375,"shentes","gJyQtben",64
310,0.234375,"symbol","HrjigQum",64
311,0.234375,"凌云峰200","fnJ3Uesu",64
312,0.234375,"婉兮","RXh3jWoG",64
313,0.234375,"断平三色AAA","ZS0B2b47",64
314,0.234375,"日安夜愿","fTWdz8i1",64
315,0.234375,"明绣","4GoSieSF",256
316,0.234375,"星月城","mmeWmo1w",256
317,0.234375,"漳州Cody","5fx4FTjy",64
318,0.234375,"追寻","XLHjWZuT",64
319,0.234375,"锦亚澄","Qo1YqhUz",64
320,0.23423423423423423,"kulin","CdwYo5Up",111
321,0.23333333333333334,"左彼篝思劝颊","szN9hR0r",480
322,0.23307086614173228,"洛天依","PW9AW365",635
323,0.23295454545454544,"三只大土鳖","Cxur2UnB",176
324,0.23295454545454544,"墨辰","dvnVqUL5",176
325,0.23295454545454544,"微光","PuSoTBHW",176
326,0.23257520176082172,"左右","TWyh008h",1363
327,0.23214285714285715,"citrus","uxMBkr6j",224
328,0.23214285714285715,"井川子虎","EqmCU130",112
329,0.23214285714285715,"小熊老师丶安","Ci5MXJ1g",112
330,0.23214285714285715,"百千万","eCrwZzy1",112
331,0.23214285714285715,"繁花似锦","rfj2Nhr3",112
332,0.23148148148148148,"luocl","jjL90eM6",216
333,0.23145780051150894,"小傻子","Xu1kxbx0",782
334,0.23125,"庄寒雁","jVY8mTHh",320
335,0.23125,"澜川","95ZTzVAV",160
336,0.23076923076923078,"阿杰","ZZiE30wE",208
337,0.23076923076923078,"雫ちゃん","cDyyuE75",416
338,0.23032407407407407,"林嘿嘿","TewQM4zF",864
339,0.23026315789473684,"水小妹","FDBN53T8",304
340,0.22983870967741934,"不吃葱花","GUm9uToq",496
341,0.22972972972972974,"Colanya","cuMQhJWm",148
342,0.22959183673469388,"Felix","5tuv6PjJ",392
343,0.22929447852760737,"海","F7s7RwfH",1304
344,0.22916666666666666,"Altros","KaGQZFND",48
345,0.22916666666666666,"CHAGAJencese","aDadsQX0",48
346,0.22916666666666666,"Middag","HTn0XSuE",96
347,0.22916666666666666,"a16","8ncbzQEf",48
348,0.22916666666666666,"jiuli","oeQd3zCu",48
349,0.22916666666666666,"yyyyyyh","o3Y0ApRK",48
350,0.22916666666666666,"与梦随缘喵","2G4bgggo",48
351,0.22916666666666666,"井九清","fC0FAw58",48
352,0.22916666666666666,"企鹅","KmQTs3xX",48
353,0.22916666666666666,"千早愛音","sMxMoGxc",144
354,0.22916666666666666,"塔利雅","Rg3RHcpg",96
355,0.22916666666666666,"宇笙","Grsbde4u",96
356,0.22916666666666666,"小星星星君","nPznVYir",48
357,0.22916666666666666,"小绿帽","Zju035DS",48
358,0.22916666666666666,"来","m87K6G0j",48
359,0.22916666666666666,"桔梗","FYJhNinA",48
360,0.22916666666666666,"沮望","4AcTep5v",384
361,0.22916666666666666,"海之蓝","9L92T4Au",432
362,0.22916666666666666,"深圳柿子吉他","3vptHSAn",288
363,0.22916666666666666,"竹夜卿","MQQrCuby",48
364,0.22916666666666666,"胖子zzz","oBbizJJT",144
365,0.22916666666666666,"超薄也有距离","iX8Lpsfs",48
366,0.22916666666666666,"雪豹","VFzVMbnX",720
367,0.22916666666666666,"食卓塩","aQGRr9Km",48
368,0.22896281800391388,"熵减","tjqe3C1k",1022
369,0.22884012539184953,"伪随机","7QiDf6sg",638
370,0.22839506172839505,"Eevee","RcmL1zwY",324
371,0.22826086956521738,"算符","qjKY0d3w",368
372,0.228125,"何いみ","gzP5D8Qq",320
373,0.22794117647058823,"球1234","NMXNL5Rv",136
374,0.22778473091364204,"聆风秋邻","35rdMbsG",799
375,0.22767857142857142,"jellyhi","2kg03WCw",224
376,0.22767857142857142,"一色儿","1WNduYyJ",224
377,0.22767857142857142,"光明之眼","wAvKz5kh",224
378,0.22767857142857142,"舛敖","789bQo6x",224
379,0.2275,"只打CHAGA","L1zFRAqi",400
380,0.22743055555555555,"神奇的飞菊","kxF1GN6J",576
381,0.22727272727272727,"狠人大帝","aDdfUHEU",176
382,0.22713414634146342,"奈芙莲","mfqi76ys",656
383,0.22713414634146342,"显卡","rH9yAT00",656
384,0.2265625,"Kevin","bsWWNxjD",128
385,0.2265625,"bits","WUuLEePW",128
386,0.2265625,"hamburger","D8bcdY0h",256
387,0.2265625,"九九ya","ikzNfwbR",256
388,0.2265625,"取名废","Bc8Fs5Ng",128
389,0.2265625,"清梦挽歌","9phQCzp8",128
390,0.2265625,"草莓","sMAZ8F6e",128
391,0.22644628099173553,"王致和卤大鹅","PYWSsauZ",605
392,0.22635135135135134,"尚恩","YPSCCmCv",2368
393,0.22628458498023715,"雅屁","eZsMNe32",2024
394,0.2261904761904762,"嗯好可以行2","KuM41PDi",336
395,0.2261904761904762,"四角豆星","4oir994Z",336
396,0.2261904761904762,"山不言","dgwTzQQX",336
397,0.22596153846153846,"GoodNight","U2WDAXR7",416
398,0.22596153846153846,"gadfly0512","B9iexnT7",416
399,0.22596153846153846,"海子哥","BLstV1wM",208
400,0.22569444444444445,"VvV不会金八","sq6sWyaL",288
401,0.22569444444444445,"🏹🪚👴","MWSmqmTK",288
402,0.22544642857142858,"小猪美美","KABb6EjL",448
403,0.225,"Neam","2xv2CHAo",40
404,0.225,"TokisakiG","70hZG3Lk",160
405,0.225,"圣堂萌新0v0","cuJP5QUB",80
406,0.225,"小白ali","a8fR0t6a",240
407,0.225,"就打萧寒1","3WnMWwEb",80
408,0.225,"猪突猛进","SLLz6MoG",720
409,0.225,"管家婆","dDpzscqN",320
410,0.225,"风车车酱","aJBUcPaW",80
411,0.22462203023758098,"小白","nb2c2gd8",463
412,0.22443181818181818,"秀仔","hBbePpG2",352
413,0.22433035714285715,"QYC616","jo2hg6aq",896
414,0.22426470588235295,"Fred460","W3cyoKRf",272
415,0.22413793103448276,"魔法少女寻笺","jAUzDbRn",812
416,0.224,"渝宇","gYpSjfaL",375
417,0.22395833333333334,"二阶堂真红","17SpuPa8",576
418,0.22388059701492538,"淡定哥","KVghGLVA",268
419,0.22386363636363638,"云","DwwPC7m0",880
420,0.22379032258064516,"luoshen","hakyD238",496
421,0.2237215909090909,"黑心换黑心","WaGcVe3W",1408
422,0.22330097087378642,"小小黑","pwP2Dirw",206
423,0.22322775263951736,"alldxly","orX9Qach",1326
424,0.22321428571428573,"Aurora","YkAtfuoP",112
425,0.22321428571428573,"PeterGriffin","MyE8vfxH",112
426,0.22321428571428573,"cslp","1NZZ42UM",224
427,0.22321428571428573,"xyhsjh","varr2tp6",112
428,0.22321428571428573,"早哥","EjaEnsRb",448
429,0.22321428571428573,"星空凛","fZhd2ze4",112
430,0.22321428571428573,"次方","HuPHTmzi",112
431,0.22321428571428573,"深海大菠萝","9Qgj85A3",112
432,0.22268907563025211,"Virophage","rqHkhPQ4",476
433,0.2225609756097561,"NaOH","wxjMzm5w",328
434,0.2222222222222222,"Rich","uL4bVinF",144
435,0.2222222222222222,"chuqing","NHHJTYFE",36
436,0.2222222222222222,"zhozho","QEKNn5Xb",144
437,0.2222222222222222,"凑凑番","TFcGnrWa",144
438,0.2222222222222222,"呵呵哒","v6v87Tp2",144
439,0.2222222222222222,"墨色清涟池","64bi58Y4",144
440,0.2222222222222222,"大胡","vFg9kgoZ",9
441,0.2222222222222222,"宝宝","B3b4erN5",432
442,0.2222222222222222,"尘世","KSCgknDU",432
443,0.2222222222222222,"超级七对怪","aRoBnnLq",288
444,0.22200520833333334,"念起觉迟","sTMWpQuU",1536
445,0.22191011235955055,"麻将预防痴呆","11e1EiDi",356
446,0.221875,"cx遇恒","1zZFsaR7",640
447,0.2217741935483871,"清風不歸客","7zYyZMP7",496
448,0.221608832807571,"Choimoe","irfhv7y2",2536
449,0.2215909090909091,"artemis","R9uRj6Zn",176
450,0.2215909090909091,"佤熙紫","X83hMnLt",176
451,0.22115384615384615,"Seven","EqmDrhdF",208
452,0.22115384615384615,"洋山芋炒咸鱼","9BKF2GvN",208
453,0.22115384615384615,"知不可乎","TGizZC7w",416
454,0.22112211221122113,"只和三步高","3KhfCfnq",303
455,0.22103658536585366,"狗勾战士夕夕","k81Jq6bR",656
456,0.220873786407767,"我是时光啊","BUXwGFWa",412
457,0.22083333333333333,"甜蜜桃花","4VPt9JyS",240
458,0.22077922077922077,"hb","1Gxm2qaF",77
459,0.22077922077922077,"诸葛长青","igoLQGsc",77
460,0.22076023391812866,"青椒","2Q3oG9w0",684
461,0.22058823529411764,"Alphabeb","9qRCeqWt",272
462,0.22058823529411764,"pyy","oNyKS0Qm",272
463,0.2204861111111111,"SunnyYip","njwu2Rh3",576
464,0.22039473684210525,"五分发挥de","VwQwNtVr",304
465,0.22039473684210525,"狗","hrXnoJNB",608
466,0.2203125,"镜影","iij6koqX",640
467,0.22023809523809523,"Kazuradrop","By3Sv4fk",672
468,0.22,"典狱长","ctDaTtix",400
469,0.2199074074074074,"rcbar","ZvFeDYc5",432
470,0.21975806451612903,"floatcloud","m8ALiA3J",496
471,0.2195945945945946,"矢来美羽","1gfRUPEW",592
472,0.21927966101694915,"矮胖诗客ll","iDH9tYdJ",944
473,0.21927966101694915,"魂魄","hzUMZwmm",1888
474,0.2192622950819672,"Falcao","232GP8zA",488
475,0.21923076923076923,"阿升","t1Hw2xG7",520
476,0.2191780821917808,"雀神A01","Jc0V8LLD",292
477,0.21895861148197596,"观自在","McFaVTgp",1498
478,0.21875,"Amazingkitty","MtEPrAY8",96
479,0.21875,"Appr2025","qefHVj0j",32
480,0.21875,"BLG首席打野","fnF1skz0",64
481,0.21875,"CVB123","bHBvhepS",64
482,0.21875,"Dreamcast","Gy0AwZRY",192
483,0.21875,"Fayehe","9a02vSXC",128
484,0.21875,"M7t11","pNqr1VjQ",96
485,0.21875,"MakiYu","E3AjFWfv",32
486,0.21875,"Natsuki","qixNz9eG",64
487,0.21875,"Tricale","noMsx7Xd",64
488,0.21875,"Voyager1969","u0GvHVqL",352
489,0.21875,"biu","UxHL0Ssv",96
490,0.21875,"ck053","iKUViinY",32
491,0.21875,"fiorgace","Rn8NXNZw",128
492,0.21875,"flw","eEjgJdKP",96
493,0.21875,"jjh667","kPCYq2M9",32
494,0.21875,"melonpi","uDzeFxSH",32
495,0.21875,"michalek","euJ2Q8kH",96
496,0.21875,"qxbk","dTu8gsQY",32
497,0.21875,"rainbow369","j5Ti9K1S",928
498,0.21875,"ssshamu","2N6XJXxS",224
499,0.21875,"zinv","uty3GSJs",64
500,0.21875,"一朵南方的云","JQvpeJrr",128
501,0.21875,"上帝肥嘟嘟","8i0mERB9",64
502,0.21875,"主播狙击手","qjKWcwUg",64
503,0.21875,"云枫","mudiMJAx",96
504,0.21875,"佐仓沙耶加","UsoeYdAf",128
505,0.21875,"佐佐木淳平","9U9m2LkP",128
506,0.21875,"兰姐","nV12B9ag",608
507,0.21875,"冰川纱夜","ebTbmt4k",32
508,0.21875,"出道即巅峰","33iqryDs",352
509,0.21875,"北","XdR713by",64
510,0.21875,"十鬼蛇沃玛","JqiFcsJK",320
511,0.21875,"半成","inv91UHj",64
512,0.21875,"只和平和","oYdK1QK9",192
513,0.21875,"呓语年少","H0f7sxe2",32
514,0.21875,"喻秋水","ntFDzfah",800
515,0.21875,"堕天圣黑猫","ZKvDopj9",32
516,0.21875,"好想线下国标","KZvjmCXd",96
517,0.21875,"小寒冰","G7gcQYX4",96
518,0.21875,"幻浪","MCucVxcT",256
519,0.21875,"执经人","UDC19GDt",32
520,0.21875,"敏敏子","vgwpfKha",64
521,0.21875,"春田太太","8M2BpD4M",32
522,0.21875,"晨昏对峙","GwUQzwFo",32
523,0.21875,"望月穗波","1aUSQYT8",160
524,0.21875,"木木夕","37NMvYJ5",224
525,0.21875,"本智","VbFogs61",32
526,0.21875,"果味苏打","es6Wkxqx",32
527,0.21875,"栖久","eugCpJBE",32
528,0.21875,"检查绝张","mugjyAuR",128
529,0.21875,"洛阳yy","Bc5EFBUn",320
530,0.21875,"渡鸟","6j7RQdsj",64
531,0.21875,"灿丽花火","L5TFwkPm",96
532,0.21875,"璃茉","eSCJbQK8",192
533,0.21875,"白石奈奈","jmBpJuuK",32
534,0.21875,"白纯里绪","dpkaCcdQ",96
535,0.21875,"秋名山丘比","k9TXA3Zj",32
